Configuration : nrThreads: 8 ,nrServers: 1 ,read sharded: true
Times in queue ,18581.24,20142.2,30658.14,109099.06,1434844.52,5839255.14
Parsing times ,3727.62,3210.64,2714.62,2904.68,3092.78,3122.06
Service times ,2245560.86,2200493.44,2165107.14,2121446.7,2232012.34,2229542.16
Throughput ,345.98,684.34,1355.44,2680.6,3570.9,3593.98
Times in get ,2240520.46,2196072.62,2161209.36,2117397.34,2227765.64,2225259.32
Times in set ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
Number of gets ,345.98,684.34,1355.44,2680.6,3570.9,3593.98
Number of sets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of misses get ,16.56,32.68,64.3061224489796,127.46938775510205,172.26530612244898,174.6122448979592
Arrival rate ,345.98,684.34,1355.44,2680.6,3570.74,3593.98
std Times in queue ,5944.871072081669,8573.099196716126,15624.650029073304,15468.417558749725,56087.49313503913,122900.82891303304
std Parsing times ,1365.1942508115758,444.0643803296444,175.31416581295954,533.6777075259974,731.6784531305472,647.1343553525428
std Service times ,124074.10304758056,42434.586132675184,51821.02584425968,41732.335518230015,75077.0703669372,40565.65634509778
std Throughput ,21.550595427164104,17.979137569836382,37.732766035013405,60.792722443075505,106.82261665289532,64.66759274180853
std Times in get ,124041.56813551972,42526.15717073194,51737.36387136042,41704.69679544988,75079.66966938303,40507.82522559998
std Times in set ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of gets ,21.550595427164104,17.979137569836382,37.732766035013405,60.792722443075505,106.82261665289532,64.66759274180853
std Number of sets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of misses get ,4.329113591694714,7.327443522227147,13.436895849415043,23.879124461211166,42.22300691477539,61.96666319028947
std Arrival rate ,21.550595427164104,18.002958940469895,37.79599374083374,60.68251269466991,107.16986516740607,64.23346765781012
Thread 0 ,2238459.46,2205058.38,2163555.42,2123242.1,2232232.34,2227960.56
Thread std 0 ,179660.72685915418,64337.25316241989,57941.80306349269,43746.244666466715,76080.6289772628,39026.86444194301
Thread 1 ,2247884.82,2198691.66,2165474.82,2121148.68,2232880.68,2229704.54
Thread std 1 ,136989.9591144965,51747.52661016559,51127.61607804614,43430.777198889635,75226.6816778652,41250.31684242447
Thread 2 ,2248282.48,2194274.72,2159527.76,2123492.66,2231022.42,2230042.72
Thread std 2 ,145441.507403231,59013.01863876118,55929.50127837139,41659.280267823415,74630.59232635947,42437.007878443816
Thread 3 ,2244148.42,2204501.06,2167708.44,2120380.34,2231633.7,2229801.46
Thread std 3 ,158894.67502721315,56591.19989077771,59626.04347922242,43363.417560837035,76531.72672480081,41299.216445208294
Thread 4 ,2237232.2,2205593.54,2164960.22,2122469.62,2231873.78,2230845.34
Thread std 4 ,151100.03832803844,49259.42387377179,61932.827486734626,44248.31919643723,74742.81305189012,40506.022535637225
Thread 5 ,2251658.02,2203823.32,2174198.22,2119811.1,2234656.82,2229169.16
Thread std 5 ,150508.70924064596,64409.31509587723,63038.821644913245,43189.684935958336,77026.52456894975,40706.508319001005
Thread 6 ,2242534.74,2198380.1,2162345.52,2119888.92,2231187.66,2230274.54
Thread std 6 ,157980.10152170612,69139.00579157136,55684.299239970074,42617.01825051699,77513.22839324437,41563.8719357844
Thread 7 ,2254845.88,2193723.16,2163151.82,2121256.1,2230874.84,2228651.08
Thread std 7 ,156677.68372611722,60242.660107188196,59522.56718037663,41212.10902657576,74043.62999386074,40990.82988034255
