Configuration : nrThreads: 64 ,nrServers: 1 ,read sharded: true
Times in queue ,18904.96,19605.1,78503.56862745098,127265.96,270780.64,460070.23529411765
Parsing times ,3381.04,4649.2,5854.411764705882,4749.02,3966.92,3566.274509803922
Service times ,2090695.34,2107602.12,2118962.745098039,2137493.16,3694655.4,5718273.666666667
Throughput ,693.0,1334.32,2574.5686274509803,5013.44,6052.2,8138.607843137255
Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
Times in set ,2086088.02,2101789.0,2111883.529411765,2131603.84,3689185.92,5713272.882352941
Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of sets ,693.0,1334.32,2574.5686274509803,5013.44,6052.2,8138.607843137255
Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
Arrival rate ,693.0,1334.32,2574.5686274509803,5013.42,6052.2,8138.607843137255
std Times in queue ,2331.7079923593888,4296.046038070878,12119.387197799897,16061.315351324558,50156.75318592173,120709.03805607735
std Parsing times ,450.26336782838916,4271.672897933405,1986.0505650810665,1463.8829758347406,1195.4013388048077,660.3041444192629
std Service times ,77969.43711810862,69776.96934523393,94254.7934069866,144988.98598273046,413470.17636056,434062.0360769491
std Throughput ,25.485490069481354,45.072476782015265,207.3434112675839,246.14838398570794,488.60359125548297,498.13038768705417
std Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in set ,78063.80751863,68318.59229121353,94072.71811749737,145057.54300253768,413217.597910708,434158.0602715857
std Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of sets ,25.485490069481354,45.072476782015265,207.3434112675839,246.14838398570794,488.60359125548297,498.13038768705417
std Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
std Arrival rate ,25.485490069481354,45.14215189322524,207.33154655304733,245.8316239765315,487.90802913864735,496.67035661216477
Thread 0 ,2121497.56,2121170.36,2140316.8039215687,2077518.52,3687717.64,5688568.666666667
Thread std 0 ,159168.1423029426,244739.0294316235,207595.92205185723,136918.9797152122,506905.16165294504,448219.2680113012
Thread 1 ,2098347.92,2152547.68,2112509.568627451,2140039.7,3684951.22,5724143.470588235
Thread std 1 ,89148.24317241569,317136.92581927386,202042.76430412,194615.51653570475,545956.1500117427,496847.30531419226
Thread 2 ,2117434.9,2088559.2,2091862.0784313725,2124272.82,3797611.04,5712201.764705882
Thread std 2 ,211677.08808795994,134273.29415951998,108856.65993127717,194547.4818499345,602473.0305488307,442405.57470301335
Thread 3 ,2075855.26,2076149.92,2125428.6666666665,2181975.56,3716504.08,5775824.882352941
Thread std 3 ,148500.70613091375,132334.47149843076,231714.47307526277,240579.83666848537,540427.0570212849,488426.5104710286
Thread 4 ,2056967.2,2100290.84,2115203.9411764704,2094878.38,3697548.2,5775892.490196078
Thread std 4 ,96539.70072652675,148697.55344656575,237505.43280871803,149529.6734241135,554899.7517783124,483077.4389828353
Thread 5 ,2080112.06,2121764.6,2151120.0588235296,2153954.76,3754686.42,5667571.294117647
Thread std 5 ,168851.82740623486,331453.5985021747,288093.08643078624,216344.694556434,623308.5788538612,485714.45305962616
Thread 6 ,2078157.76,2156983.92,2124272.725490196,2123845.3,3700080.7,5756042.823529412
Thread std 6 ,129287.18605832523,308308.9992485898,156913.77538955316,219529.2146565566,542464.2439087386,480646.8610312442
Thread 7 ,2059494.26,2088387.98,2104619.137254902,2120065.5,3626312.32,5702324.7450980395
Thread std 7 ,140181.05271031402,112740.10257341836,293083.5255967841,174800.92308765397,455545.16401463427,482845.97404633474
Thread 8 ,2088304.5,2134089.36,2117134.2156862747,2141784.92,3640663.32,5769337.960784313
Thread std 8 ,153202.19595061892,301310.1988199008,158181.36989649743,195119.23617214584,515702.40590236464,455234.86803692713
Thread 9 ,2096843.78,2090543.98,2094988.549019608,2143221.74,3733592.44,5744866.764705882
Thread std 9 ,133183.19018482685,91985.97879501607,155258.22476472074,238038.13356848469,571588.9364973127,461342.58944019413
Thread 10 ,2138798.88,2102982.74,2130630.2352941176,2163852.0,3737523.22,5725072.94117647
Thread std 10 ,410332.7569905365,143621.29120424978,225217.48065419684,242702.60400215854,610164.5860030364,495466.95526173734
Thread 11 ,2092240.12,2135192.78,2132807.588235294,2129042.0,3707226.64,5721610.784313725
Thread std 11 ,127056.45578111631,209500.97320637916,196456.18379793255,175016.84511322834,541150.3884993244,474960.832284108
Thread 12 ,2061235.94,2134781.3,2097610.411764706,2168852.6,3646993.98,5740867.098039215
Thread std 12 ,116248.8058516521,246658.25477734598,163561.83253976784,196082.12072225954,491058.22783925757,508588.86087216873
Thread 13 ,2060247.38,2146034.36,2143874.1764705884,2105940.96,3644094.58,5705605.960784313
Thread std 13 ,103776.68700665457,339993.5094119226,283194.36646915885,173543.1224598094,515138.22238276707,496547.506994002
Thread 14 ,2105581.42,2077720.82,2123640.0784313725,2127426.82,3589068.34,5711528.62745098
Thread std 14 ,147509.83447603256,102935.38854051771,163032.44091392893,157470.67582467926,466442.833408935,508386.9535403505
Thread 15 ,2093677.78,2079048.78,2096128.0,2160000.26,3715128.34,5706349.137254902
