Configuration : nrThreads: 16 ,nrServers: 1 ,read sharded: true
Times in queue ,15710.98,24859.32,96514.98,198726.0,1537983.28,6170116.980392157
Parsing times ,3481.52,3006.5,3329.8,3829.54,3275.44,2811.0392156862745
Service times ,2242665.18,2281497.96,2196345.52,2351280.96,2368828.18,2355615.3725490198
Throughput ,687.9,1325.98,2634.94,4634.64,6748.56,6725.235294117647
Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
Times in set ,2237972.2,2277267.98,2191837.42,2345776.8,2364361.56,2351705.2156862747
Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of sets ,687.9,1325.98,2634.94,4634.64,6748.56,6725.235294117647
Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
Arrival rate ,687.9,1325.98,2634.94,4634.68,6748.3,6724.588235294118
std Times in queue ,3179.367826329951,10134.588540000133,18558.89401557174,21697.014762216408,52070.75116237405,197384.57767996873
std Parsing times ,989.0902486628811,323.2527443575597,1316.2490149617422,1234.720694021485,988.3682111522642,116.54560665839165
std Service times ,86177.86769298598,116693.18205604694,88433.67094371475,84090.18824755105,62871.41759589933,42335.4621101321
std Throughput ,28.722635601879702,59.292939318785876,95.37988706820143,195.42781537030024,184.52013440272583,590.1993083098384
std Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in set ,86114.86060477362,116673.26760860423,88284.77180590092,83936.16962712481,62640.41558759109,42328.782040740894
std Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of sets ,28.722635601879702,59.292939318785876,95.37988706820143,195.42781537030024,184.52013440272583,590.1993083098384
std Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
std Arrival rate ,28.72831924305027,59.30704951731269,95.51117254872675,195.1674780535833,183.95354892816096,594.8604937788552
Thread 0 ,2249768.16,2273513.34,2199586.12,2341303.52,2371834.3,2354579.4901960786
Thread std 0 ,130778.74377997272,105778.54576803565,96005.24515340241,90595.94997620716,63457.678550916346,44886.180024311514
Thread 1 ,2230647.92,2258883.12,2198902.02,2354403.98,2366483.1,2354987.0196078434
Thread std 1 ,103343.16240502331,117816.55784132017,105747.81896558993,99292.90260154755,62820.52012020808,43205.91856562718
Thread 2 ,2253404.98,2282114.56,2193771.36,2352946.3,2368675.22,2355880.098039216
Thread std 2 ,124780.32411818943,152446.4149631226,102505.5133788004,95657.69473071091,64536.94462177363,43450.29294734612
Thread 3 ,2270864.4,2284680.44,2197735.06,2344720.64,2369005.84,2355619.862745098
Thread std 3 ,153966.64186936928,120268.49509346722,112106.075426659,101496.27971884345,65359.99157456295,42818.06081410955
Thread 4 ,2215301.74,2291472.3,2184046.46,2351276.24,2367014.86,2358099.411764706
Thread std 4 ,91276.0865966569,139386.30251815874,104780.01634955326,98250.5427356999,62273.30337033253,41311.37429918132
Thread 5 ,2232065.28,2286061.36,2188265.34,2348496.8,2370022.86,2355293.568627451
Thread std 5 ,135983.58814540668,174736.7624469424,102102.39926574111,95867.51998844392,64057.795285007414,42769.023419879435
Thread 6 ,2228172.5,2297356.5,2194856.22,2352285.68,2369954.64,2353202.5098039214
Thread std 6 ,138395.03458537723,158303.86929615034,94705.812449533,92823.650019576,65004.97740056024,41045.97974777678
Thread 7 ,2224390.68,2280641.46,2202259.96,2344467.44,2367681.18,2357584.0784313725
Thread std 7 ,116001.93374645061,124553.33655747812,101234.80514856418,84172.56759368016,62108.881355341095,45123.94735784676
Thread 8 ,2256266.98,2280446.04,2191999.8,2360562.22,2365951.54,2353805.1960784313
Thread std 8 ,173757.04649913232,147828.57379175548,96584.20736247068,91500.76955297889,61373.69626503735,41811.823488587346
Thread 9 ,2240681.52,2277188.02,2180539.58,2353081.14,2366262.4,2353985.6078431373
Thread std 9 ,109473.75708122559,134537.3905188139,91348.1841893836,96480.24115531721,61460.824145241044,41763.037922583375
Thread 10 ,2253457.6,2282725.22,2198663.1,2354751.78,2366999.9,2358233.0
Thread std 10 ,125267.45887019469,122192.34745959059,92977.51392000595,84343.58384227441,63729.115063569756,43284.38720508816
Thread 11 ,2243346.36,2291713.76,2198610.38,2355171.06,2370630.84,2356356.588235294
Thread std 11 ,109344.07344311377,163510.268992446,106231.78778518381,95607.16322266926,65260.66795875487,42906.970661735824
Thread 12 ,2229851.42,2286740.22,2203282.6,2346791.46,2369867.44,2356402.882352941
Thread std 12 ,171957.7174780143,143285.12510821613,109342.72304239788,88099.43927413349,65532.372206619664,43331.34990634243
Thread 13 ,2248980.52,2286985.66,2215383.7,2357178.36,2369483.26,2356232.529411765
Thread std 13 ,194413.72897511584,153597.44043940023,111173.3811493267,90177.47954501858,62685.2767632895,43991.20855414316
Thread 14 ,2235655.52,2260453.22,2202640.82,2356080.52,2373016.46,2355222.137254902
Thread std 14 ,118176.63159902397,127900.7412132932,99572.06066855937,98643.792462151,66894.21604666853,43649.61054764159
Thread 15 ,2268814.92,2283322.12,2190046.12,2345129.72,2369092.64,2354768.431372549
Thread std 15 ,151828.68310440538,136877.54368265654,98374.05912536917,101286.39645650588,64063.38662152332,43880.683067725775
