Configuration : nrThreads: 8 ,nrServers: 3 ,read sharded: true
Times in queue ,84163.07843137255,110625.22,680985.9411764706,4380066.0,1.2389504607843136E7,2.852198249019608E7
Parsing times ,6811.803921568628,6363.78,6358.745098039216,6100.84,6365.117647058823,6085.254901960784
Service times ,2437517.745098039,2528032.92,2627808.843137255,2673682.58,2676549.31372549,2690855.901960784
Throughput ,923.1372549019608,1736.26,2840.0392156862745,3006.72,3000.2549019607845,2985.9411764705883
Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
Times in set ,2428592.0588235296,2519245.26,2618845.0196078434,2664914.66,2667512.705882353,2682272.745098039
Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
Queue lengths ,1.0,1.0,2.0,12.0,35.745098039215684,83.3921568627451
Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of sets ,923.1372549019608,1736.26,2840.0392156862745,3006.72,3000.2549019607845,2985.9411764705883
Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
Arrival rate ,923.1176470588235,1736.26,2840.0,3006.68,2999.6470588235293,2984.6666666666665
std Times in queue ,10620.268035870164,17854.94338487644,108884.9399205256,265341.20847662684,1154178.9293612682,2267897.809998399
std Parsing times ,3455.0970175646744,658.9076083386278,509.4948809610262,859.4542254909715,1284.4862887093632,553.7830926685016
std Service times ,88710.166122005,113315.39945869346,186613.56357332366,132574.5768597988,180282.2732029403,179537.1416057697
std Throughput ,54.64687350904648,78.03735630832094,207.89448869888918,146.2526525138841,189.32953738254946,187.2365788797377
std Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in set ,88758.76957966728,113254.38761114696,186715.86792648237,132457.50955631633,179153.3679923762,179426.9276404011
std Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
std Queue lengths ,0.0,0.0,0.0,0.0,1.820364109236413,3.784592085668145
std Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of sets ,54.64687350904648,78.03735630832094,207.89448869888918,146.2526525138841,189.32953738254946,187.2365788797377
std Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
std Arrival rate ,54.86188004756072,77.70241768623234,207.66578919022749,145.05515347970376,189.2115031946432,185.9187636218213
Thread 0 ,2414285.7843137253,2528889.24,2629474.411764706,2668060.5,2675177.8039215687,2689855.3921568627
Thread std 0 ,104802.77815980143,111438.69534514005,188880.34339180737,136206.47736766475,188037.85505392466,180913.24682743146
Thread 1 ,2440606.0196078434,2525357.18,2630880.7843137253,2673916.28,2674471.098039216,2688708.5490196077
Thread std 1 ,127448.94833736215,127140.86379283157,183440.66436636276,131152.35233117867,184178.1329868728,182707.74732805544
Thread 2 ,2446283.882352941,2528241.36,2625855.3725490198,2675808.86,2674648.68627451,2695685.9607843137
Thread std 2 ,109853.1094053595,118736.97320699038,186994.70590847867,130199.28684700927,177890.49673790784,183541.53197954525
Thread 3 ,2449462.3921568627,2527379.36,2627563.411764706,2672130.18,2678016.411764706,2685894.4901960786
Thread std 3 ,125374.84837447714,128845.87495630396,189110.58717207523,131929.33528492457,185005.315319012,182479.88304691264
Thread 4 ,2440031.2156862747,2540596.96,2626978.117647059,2679390.68,2674167.725490196,2690107.31372549
Thread std 4 ,118306.20243407591,127482.38941123737,189209.16538906324,134018.70108179163,180143.69593922273,177989.73053269
Thread 5 ,2429398.254901961,2515648.3,2627200.4901960786,2674882.84,2680400.411764706,2695526.901960784
Thread std 5 ,114287.79129633107,123240.69087354952,187366.50914369654,137726.85913087364,175927.08944687017,179304.89748718578
Thread 6 ,2445784.862745098,2534308.96,2626373.862745098,2673648.22,2678193.5098039214,2691385.0392156863
Thread std 6 ,144031.24155335463,116404.50072299523,190141.6611252799,134818.04917260047,184033.59875244222,174456.3828980712
Thread 7 ,2433424.862745098,2524136.74,2628772.6470588236,2672990.32,2678468.4901960786,2690784.431372549
Thread std 7 ,108499.26223638935,145592.90653033694,185567.2512615115,137070.81974396762,176069.40426245242,183148.17099040383
