1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          38.18          ---          ---      2.87000        39.69
Gets         381.68       373.48         8.20      2.32100       392.55
Waits          0.00          ---          ---      0.00000          ---
Totals       419.86       373.48         8.20      2.37100       432.24


Request Latency Distribution
Type     <= msec         Percent
GET      38.000        99.99
GET      46.000        99.99
GET      49.000       100.00
GET      54.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          73.45          ---          ---      2.79000        76.35
Gets         293.80       719.48        15.02      2.69200       751.89
Waits          0.00          ---          ---      0.00000          ---
Totals       367.25       719.48        15.02      2.71200       828.23


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.14
SET       2.000         1.57
SET       2.100         7.17
SET       2.200        16.75
SET       2.300        28.48
SET       2.400        39.23
SET       2.500        49.56
SET       2.600        58.75
SET       2.700        65.49
SET       2.800        72.41
SET       2.900        77.92
SET       3.000        82.26
SET       3.100        85.07
SET       3.200        87.38
SET       3.300        89.13
SET       3.400        90.47
SET       3.500        91.54
SET       3.600        92.01
SET       3.700        92.69
SET       3.800        93.40
SET       3.900        93.83
SET       4.000        94.30
SET       4.100        94.67
SET       4.200        95.03
SET       4.300        95.23
SET       4.400        95.48
SET       4.500        95.78
SET       4.600        95.96
SET       4.700        96.14
SET       4.800        96.39
SET       4.900        96.60
SET       5.000        96.91
SET       5.100        97.07
SET       5.200        97.30
SET       5.300        97.32
SET       5.400        97.59
SET       5.500        97.82
SET       5.600        97.89
SET       5.700        97.98
SET       5.800        98.09
SET       5.900        98.23
SET       6.000        98.37
SET       6.100        98.53
SET       6.200        98.59
SET       6.300        98.71
SET       6.400        98.82
SET       6.600        98.84
SET       6.700        98.91
SET       6.800        98.98
SET       6.900        99.00
SET       7.000        99.05
SET       7.100        99.12
SET       7.200        99.16
SET       7.400        99.23
SET       7.600        99.27
SET       7.700        99.34
SET       7.800        99.39
SET       8.000        99.43
SET       8.100        99.46
SET       8.200        99.48
SET       8.300        99.50
SET       8.500        99.55
SET       8.600        99.64
SET       8.800        99.66
SET       9.400        99.68
SET       9.600        99.71
SET       9.700        99.73
SET      11.000        99.77
SET      12.000        99.86
SET      13.000        99.91
SET      14.000        99.93
SET      15.000        99.95
SET      20.000        99.98
SET      21.000       100.00
---
GET       0.470         0.01
GET       0.490         0.01
GET       0.500         0.02
GET       0.510         0.02
GET       0.520         0.03
GET       0.530         0.05
GET       0.540         0.05
GET       0.550         0.08
GET       0.560         0.12
GET       0.570         0.14
GET       0.590         0.16
GET       0.600         0.20
GET       0.610         0.24
GET       0.620         0.27
GET       0.630         0.31
GET       0.640         0.35
GET       0.650         0.40
GET       0.660         0.44
GET       0.670         0.50
GET       0.680         0.56
GET       0.690         0.63
GET       0.700         0.68
GET       0.710         0.75
GET       0.720         0.83
GET       0.730         0.91
GET       0.740         1.00
GET       0.750         1.07
GET       0.760         1.13
GET       0.770         1.24
GET       0.780         1.38
GET       0.790         1.47
GET       0.800         1.55
GET       0.810         1.65
GET       0.820         1.75
GET       0.830         1.87
GET       0.840         1.98
GET       0.850         2.05
GET       0.860         2.18
GET       0.870         2.26
GET       0.880         2.35
GET       0.890         2.41
GET       0.900         2.55
GET       0.910         2.64
GET       0.920         2.71
GET       0.930         2.82
GET       0.940         2.89
GET       0.950         2.96
GET       0.960         3.06
GET       0.970         3.14
GET       0.980         3.28
GET       0.990         3.41
GET       1.000         3.82
GET       1.100         4.46
GET       1.200         4.91
GET       1.300         5.16
GET       1.400         5.42
GET       1.500         5.59
GET       1.600         5.72
GET       1.700         5.98
GET       1.800         6.89
GET       1.900         8.23
GET       2.000        10.43
GET       2.100        15.25
GET       2.200        23.76
GET       2.300        33.63
GET       2.400        43.62
GET       2.500        53.27
GET       2.600        61.24
GET       2.700        68.10
GET       2.800        73.84
GET       2.900        78.64
GET       3.000        82.47
GET       3.100        85.49
GET       3.200        87.63
GET       3.300        89.30
GET       3.400        90.82
GET       3.500        91.76
GET       3.600        92.50
GET       3.700        93.17
GET       3.800        93.62
GET       3.900        94.05
GET       4.000        94.45
GET       4.100        94.86
GET       4.200        95.15
GET       4.300        95.45
GET       4.400        95.60
GET       4.500        95.78
GET       4.600        96.03
GET       4.700        96.28
GET       4.800        96.53
GET       4.900        96.70
GET       5.000        96.82
GET       5.100        97.03
GET       5.200        97.26
GET       5.300        97.41
GET       5.400        97.58
GET       5.500        97.74
GET       5.600        97.87
GET       5.700        97.97
GET       5.800        98.11
GET       5.900        98.22
GET       6.000        98.33
GET       6.100        98.42
GET       6.200        98.53
GET       6.300        98.61
GET       6.400        98.70
GET       6.500        98.79
GET       6.600        98.84
GET       6.700        98.87
GET       6.800        98.95
GET       6.900        99.00
GET       7.000        99.07
GET       7.100        99.10
GET       7.200        99.14
GET       7.300        99.18
GET       7.400        99.21
GET       7.500        99.24
GET       7.600        99.27
GET       7.700        99.30
GET       7.800        99.32
GET       7.900        99.35
GET       8.000        99.37
GET       8.100        99.39
GET       8.200        99.41
GET       8.300        99.42
GET       8.400        99.45
GET       8.500        99.47
GET       8.600        99.49
GET       8.700        99.51
GET       8.800        99.52
GET       8.900        99.55
GET       9.000        99.56
GET       9.100        99.57
GET       9.200        99.60
GET       9.300        99.62
GET       9.500        99.63
GET       9.600        99.64
GET       9.800        99.65
GET       9.900        99.66
GET      10.000        99.72
GET      11.000        99.80
GET      12.000        99.82
GET      13.000        99.85
GET      14.000        99.87
GET      15.000        99.88
GET      16.000        99.89
GET      18.000        99.90
GET      19.000        99.91
GET      20.000        99.91
GET      21.000        99.93
GET      22.000        99.94
GET      23.000        99.95
GET      24.000        99.95
GET      25.000        99.96
GET      26.000        99.97
GET      28.000        99.98
GET      29.000        99.98
GET      30.000        99.99
GET      34.000        99.99
GET      46.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         117.55          ---          ---      2.74200       122.19
Gets         235.10      1145.62        29.87      2.86400      1195.03
Waits          0.00          ---          ---      0.00000          ---
Totals       352.65      1145.62        29.87      2.82300      1317.22


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.24
SET       2.000         2.42
SET       2.100         9.15
SET       2.200        20.84
SET       2.300        33.72
SET       2.400        46.07
SET       2.500        56.84
SET       2.600        65.32
SET       2.700        72.37
SET       2.800        77.95
SET       2.900        81.98
SET       3.000        85.16
SET       3.100        87.24
SET       3.200        88.91
SET       3.300        90.27
SET       3.400        91.21
SET       3.500        91.93
SET       3.600        92.67
SET       3.700        93.34
SET       3.800        93.66
SET       3.900        93.99
SET       4.000        94.41
SET       4.100        94.82
SET       4.200        95.11
SET       4.300        95.46
SET       4.400        95.68
SET       4.500        95.96
SET       4.600        96.19
SET       4.700        96.51
SET       4.800        96.77
SET       4.900        97.04
SET       5.000        97.21
SET       5.100        97.33
SET       5.200        97.43
SET       5.300        97.62
SET       5.400        97.76
SET       5.500        97.87
SET       5.600        97.99
SET       5.700        98.11
SET       5.800        98.19
SET       5.900        98.38
SET       6.000        98.51
SET       6.100        98.62
SET       6.200        98.67
SET       6.300        98.72
SET       6.400        98.78
SET       6.500        98.79
SET       6.600        98.84
SET       6.700        98.94
SET       6.800        99.02
SET       6.900        99.06
SET       7.000        99.11
SET       7.100        99.12
SET       7.200        99.14
SET       7.300        99.19
SET       7.400        99.22
SET       7.500        99.23
SET       7.800        99.25
SET       8.000        99.29
SET       8.100        99.31
SET       8.300        99.36
SET       8.400        99.38
SET       8.500        99.42
SET       8.600        99.45
SET       8.700        99.48
SET       8.800        99.49
SET       8.900        99.50
SET       9.200        99.52
SET       9.300        99.53
SET       9.400        99.55
SET       9.600        99.56
SET       9.700        99.59
SET       9.800        99.60
SET       9.900        99.63
SET      10.000        99.67
SET      11.000        99.76
SET      12.000        99.83
SET      13.000        99.84
SET      15.000        99.89
SET      18.000        99.90
SET      23.000        99.91
SET      24.000        99.93
SET      25.000        99.94
SET      28.000        99.96
SET      32.000        99.97
SET      34.000        99.99
SET      35.000       100.00
---
GET       2.000         0.18
GET       2.100         2.32
GET       2.200         9.53
GET       2.300        20.74
GET       2.400        33.28
GET       2.500        45.14
GET       2.600        55.32
GET       2.700        64.15
GET       2.800        70.96
GET       2.900        76.23
GET       3.000        80.36
GET       3.100        83.47
GET       3.200        85.96
GET       3.300        87.77
GET       3.400        89.37
GET       3.500        90.47
GET       3.600        91.29
GET       3.700        91.93
GET       3.800        92.54
GET       3.900        93.14
GET       4.000        93.70
GET       4.100        94.14
GET       4.200        94.53
GET       4.300        94.91
GET       4.400        95.30
GET       4.500        95.52
GET       4.600        95.83
GET       4.700        96.09
GET       4.800        96.27
GET       4.900        96.51
GET       5.000        96.69
GET       5.100        96.89
GET       5.200        97.04
GET       5.300        97.22
GET       5.400        97.38
GET       5.500        97.50
GET       5.600        97.65
GET       5.700        97.76
GET       5.800        97.87
GET       5.900        97.94
GET       6.000        98.06
GET       6.100        98.19
GET       6.200        98.28
GET       6.300        98.37
GET       6.400        98.45
GET       6.500        98.52
GET       6.600        98.55
GET       6.700        98.65
GET       6.800        98.72
GET       6.900        98.77
GET       7.000        98.79
GET       7.100        98.83
GET       7.200        98.90
GET       7.300        98.99
GET       7.400        99.01
GET       7.500        99.07
GET       7.600        99.11
GET       7.700        99.13
GET       7.900        99.16
GET       8.000        99.20
GET       8.100        99.21
GET       8.200        99.24
GET       8.300        99.28
GET       8.400        99.31
GET       8.500        99.35
GET       8.600        99.39
GET       8.700        99.40
GET       8.800        99.43
GET       8.900        99.45
GET       9.000        99.48
GET       9.100        99.53
GET       9.200        99.53
GET       9.300        99.55
GET       9.400        99.56
GET       9.500        99.57
GET       9.700        99.58
GET       9.800        99.60
GET       9.900        99.62
GET      10.000        99.69
GET      11.000        99.79
GET      12.000        99.81
GET      13.000        99.83
GET      14.000        99.87
GET      15.000        99.88
GET      16.000        99.89
GET      17.000        99.90
GET      18.000        99.91
GET      19.000        99.94
GET      22.000        99.95
GET      23.000        99.96
GET      24.000        99.97
GET      26.000        99.98
GET      29.000        99.99
GET      34.000        99.99
GET      38.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         118.25          ---          ---      2.90800       122.91
Gets         236.46      1156.37        25.95      2.75700      1206.18
Waits          0.00          ---          ---      0.00000          ---
Totals       354.71      1156.37        25.95      2.80700      1329.09


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.04
SET       2.000         0.25
SET       2.100         2.28
SET       2.200         8.09
SET       2.300        17.17
SET       2.400        27.72
SET       2.500        38.59
SET       2.600        48.72
SET       2.700        57.22
SET       2.800        64.85
SET       2.900        70.89
SET       3.000        76.41
SET       3.100        80.78
SET       3.200        84.21
SET       3.300        86.30
SET       3.400        88.27
SET       3.500        89.91
SET       3.600        91.09
SET       3.700        91.99
SET       3.800        92.71
SET       3.900        93.35
SET       4.000        93.85
SET       4.100        94.40
SET       4.200        94.80
SET       4.300        95.17
SET       4.400        95.48
SET       4.500        95.74
SET       4.600        95.88
SET       4.700        96.10
SET       4.800        96.35
SET       4.900        96.52
SET       5.000        96.79
SET       5.100        96.98
SET       5.200        97.15
SET       5.300        97.32
SET       5.400        97.45
SET       5.500        97.62
SET       5.600        97.67
SET       5.700        97.84
SET       5.800        97.96
SET       5.900        97.98
SET       6.000        98.08
SET       6.100        98.14
SET       6.200        98.24
SET       6.300        98.32
SET       6.400        98.35
SET       6.500        98.45
SET       6.600        98.49
SET       6.700        98.51
SET       6.800        98.56
SET       6.900        98.66
SET       7.000        98.69
SET       7.100        98.77
SET       7.200        98.82
SET       7.300        98.83
SET       7.400        98.87
SET       7.500        98.94
SET       7.600        98.99
SET       7.700        99.00
SET       7.800        99.06
SET       7.900        99.11
SET       8.000        99.18
SET       8.100        99.21
SET       8.200        99.24
SET       8.400        99.31
SET       8.500        99.34
SET       8.600        99.38
SET       8.700        99.44
SET       8.800        99.51
SET       9.000        99.53
SET       9.100        99.55
SET       9.200        99.56
SET       9.300        99.61
SET       9.400        99.62
SET       9.500        99.63
SET       9.600        99.65
SET       9.800        99.68
SET      10.000        99.73
SET      11.000        99.77
SET      12.000        99.83
SET      13.000        99.84
SET      14.000        99.92
SET      16.000        99.94
SET      19.000        99.96
SET      20.000        99.99
SET      23.000       100.00
---
GET       0.540         0.01
GET       0.550         0.02
GET       0.560         0.03
GET       0.590         0.05
GET       0.600         0.09
GET       0.610         0.11
GET       0.620         0.14
GET       0.630         0.15
GET       0.640         0.18
GET       0.650         0.20
GET       0.660         0.23
GET       0.670         0.27
GET       0.680         0.30
GET       0.690         0.37
GET       0.700         0.46
GET       0.710         0.51
GET       0.720         0.62
GET       0.730         0.68
GET       0.740         0.75
GET       0.750         0.84
GET       0.760         0.90
GET       0.770         0.97
GET       0.780         1.06
GET       0.790         1.16
GET       0.800         1.26
GET       0.810         1.37
GET       0.820         1.51
GET       0.830         1.64
GET       0.840         1.78
GET       0.850         1.92
GET       0.860         2.05
GET       0.870         2.22
GET       0.880         2.37
GET       0.890         2.54
GET       0.900         2.71
GET       0.910         2.82
GET       0.920         2.94
GET       0.930         3.12
GET       0.940         3.23
GET       0.950         3.40
GET       0.960         3.57
GET       0.970         3.74
GET       0.980         3.88
GET       0.990         3.98
GET       1.000         4.58
GET       1.100         5.81
GET       1.200         6.61
GET       1.300         7.26
GET       1.400         7.62
GET       1.500         7.96
GET       1.600         8.20
GET       1.700         8.70
GET       1.800         9.78
GET       1.900        11.78
GET       2.000        14.58
GET       2.100        18.15
GET       2.200        22.05
GET       2.300        28.00
GET       2.400        34.84
GET       2.500        42.68
GET       2.600        50.84
GET       2.700        58.17
GET       2.800        65.12
GET       2.900        70.63
GET       3.000        75.83
GET       3.100        80.27
GET       3.200        83.64
GET       3.300        86.69
GET       3.400        88.72
GET       3.500        90.27
GET       3.600        91.54
GET       3.700        92.51
GET       3.800        93.30
GET       3.900        94.02
GET       4.000        94.54
GET       4.100        94.93
GET       4.200        95.31
GET       4.300        95.64
GET       4.400        95.92
GET       4.500        96.16
GET       4.600        96.34
GET       4.700        96.54
GET       4.800        96.75
GET       4.900        96.88
GET       5.000        97.05
GET       5.100        97.23
GET       5.200        97.43
GET       5.300        97.57
GET       5.400        97.70
GET       5.500        97.79
GET       5.600        97.96
GET       5.700        98.01
GET       5.800        98.09
GET       5.900        98.20
GET       6.000        98.27
GET       6.100        98.35
GET       6.200        98.41
GET       6.300        98.49
GET       6.400        98.54
GET       6.500        98.61
GET       6.600        98.65
GET       6.700        98.70
GET       6.800        98.75
GET       6.900        98.81
GET       7.000        98.83
GET       7.100        98.89
GET       7.200        98.96
GET       7.300        98.99
GET       7.400        99.03
GET       7.500        99.05
GET       7.600        99.06
GET       7.700        99.09
GET       7.800        99.13
GET       7.900        99.17
GET       8.000        99.20
GET       8.100        99.21
GET       8.200        99.23
GET       8.300        99.26
GET       8.400        99.29
GET       8.500        99.31
GET       8.600        99.35
GET       8.700        99.39
GET       8.800        99.41
GET       8.900        99.42
GET       9.000        99.46
GET       9.100        99.47
GET       9.200        99.50
GET       9.300        99.51
GET       9.400        99.53
GET       9.500        99.54
GET       9.600        99.55
GET       9.700        99.56
GET       9.900        99.57
GET      10.000        99.70
GET      11.000        99.72
GET      12.000        99.77
GET      13.000        99.82
GET      14.000        99.83
GET      15.000        99.85
GET      16.000        99.87
GET      17.000        99.89
GET      19.000        99.92
GET      22.000        99.92
GET      23.000        99.93
GET      24.000        99.94
GET      27.000        99.96
GET      30.000        99.96
GET      31.000        99.98
GET      33.000        99.99
GET      35.000       100.00
---
