1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         141.27          ---          ---      4.39800       146.84
Gets         141.25       140.95         0.30      2.66100       148.08
Waits          0.00          ---          ---      0.00000          ---
Totals       282.52       140.95         0.30      3.53000       294.92


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.500         0.07
SET       3.600         0.96
SET       3.700         4.42
SET       3.800        12.73
SET       3.900        23.51
SET       4.000        35.96
SET       4.100        46.67
SET       4.200        56.31
SET       4.300        64.42
SET       4.400        71.35
SET       4.500        76.63
SET       4.600        81.19
SET       4.700        84.71
SET       4.800        87.36
SET       4.900        89.52
SET       5.000        91.21
SET       5.100        92.53
SET       5.200        93.53
SET       5.300        94.27
SET       5.400        94.84
SET       5.500        95.29
SET       5.600        95.78
SET       5.700        96.24
SET       5.800        96.48
SET       5.900        96.71
SET       6.000        97.02
SET       6.100        97.18
SET       6.200        97.38
SET       6.300        97.56
SET       6.400        97.69
SET       6.500        97.78
SET       6.600        97.91
SET       6.700        98.01
SET       6.800        98.08
SET       6.900        98.16
SET       7.000        98.29
SET       7.100        98.32
SET       7.200        98.42
SET       7.300        98.48
SET       7.400        98.54
SET       7.500        98.60
SET       7.600        98.69
SET       7.700        98.73
SET       7.800        98.75
SET       7.900        98.81
SET       8.000        98.86
SET       8.100        98.93
SET       8.200        99.00
SET       8.300        99.03
SET       8.400        99.07
SET       8.500        99.09
SET       8.600        99.13
SET       8.700        99.19
SET       8.800        99.20
SET       8.900        99.23
SET       9.000        99.27
SET       9.100        99.28
SET       9.200        99.35
SET       9.300        99.37
SET       9.400        99.42
SET       9.600        99.43
SET       9.700        99.46
SET      10.000        99.53
SET      11.000        99.71
SET      12.000        99.81
SET      13.000        99.85
SET      14.000        99.86
SET      15.000        99.87
SET      19.000        99.88
SET      21.000        99.89
SET      22.000        99.92
SET      23.000        99.93
SET      25.000        99.94
SET      32.000        99.95
SET      33.000        99.98
SET      34.000        99.99
SET      37.000       100.00
---
GET       1.700         0.26
GET       1.800         2.30
GET       1.900         8.07
GET       2.000        17.20
GET       2.100        27.89
GET       2.200        38.50
GET       2.300        48.00
GET       2.400        55.23
GET       2.500        61.47
GET       2.600        66.58
GET       2.700        71.12
GET       2.800        74.80
GET       2.900        77.68
GET       3.000        80.35
GET       3.100        82.32
GET       3.200        83.79
GET       3.300        84.70
GET       3.400        85.76
GET       3.500        86.43
GET       3.600        87.01
GET       3.700        88.01
GET       3.800        89.38
GET       3.900        90.91
GET       4.000        92.57
GET       4.100        93.81
GET       4.200        94.71
GET       4.300        95.53
GET       4.400        96.29
GET       4.500        96.88
GET       4.600        97.30
GET       4.700        97.73
GET       4.800        97.95
GET       4.900        98.19
GET       5.000        98.53
GET       5.100        98.75
GET       5.200        98.87
GET       5.300        98.97
GET       5.400        99.07
GET       5.500        99.14
GET       5.600        99.21
GET       5.700        99.30
GET       5.800        99.33
GET       5.900        99.37
GET       6.000        99.47
GET       6.100        99.49
GET       6.200        99.53
GET       6.300        99.54
GET       6.400        99.56
GET       6.600        99.58
GET       6.700        99.59
GET       6.800        99.62
GET       6.900        99.63
GET       7.000        99.66
GET       7.200        99.67
GET       7.300        99.68
GET       7.500        99.71
GET       7.600        99.73
GET       7.700        99.79
GET       7.800        99.80
GET       8.000        99.82
GET       8.100        99.83
GET       8.400        99.85
GET       8.900        99.86
GET       9.000        99.87
GET       9.200        99.88
GET       9.700        99.89
GET      10.000        99.92
GET      11.000        99.93
GET      12.000        99.94
GET      14.000        99.95
GET      23.000        99.96
GET      29.000        99.98
GET      35.000        99.99
GET      41.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         113.25          ---          ---      4.38600       117.72
Gets         113.25       339.03         0.72      4.42200       353.98
Waits          0.00          ---          ---      0.00000          ---
Totals       226.50       339.03         0.72      4.40400       471.69


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.500         0.01
SET       3.600         0.99
SET       3.700         4.93
SET       3.800        12.83
SET       3.900        24.94
SET       4.000        37.41
SET       4.100        49.29
SET       4.200        58.32
SET       4.300        66.24
SET       4.400        72.80
SET       4.500        78.18
SET       4.600        82.35
SET       4.700        85.58
SET       4.800        87.92
SET       4.900        89.99
SET       5.000        91.80
SET       5.100        92.92
SET       5.200        93.67
SET       5.300        94.30
SET       5.400        94.85
SET       5.500        95.38
SET       5.600        95.88
SET       5.700        96.28
SET       5.800        96.56
SET       5.900        96.81
SET       6.000        97.12
SET       6.100        97.31
SET       6.200        97.54
SET       6.300        97.66
SET       6.400        97.84
SET       6.500        97.97
SET       6.600        98.01
SET       6.700        98.12
SET       6.800        98.28
SET       6.900        98.34
SET       7.000        98.40
SET       7.100        98.45
SET       7.200        98.50
SET       7.300        98.62
SET       7.400        98.66
SET       7.600        98.69
SET       7.700        98.72
SET       7.800        98.76
SET       7.900        98.79
SET       8.000        98.84
SET       8.100        98.87
SET       8.200        98.94
SET       8.300        99.04
SET       8.400        99.09
SET       8.600        99.15
SET       8.700        99.18
SET       8.800        99.19
SET       8.900        99.22
SET       9.000        99.26
SET       9.100        99.28
SET       9.200        99.29
SET       9.300        99.34
SET       9.400        99.35
SET       9.500        99.37
SET       9.700        99.41
SET       9.800        99.44
SET       9.900        99.47
SET      10.000        99.53
SET      11.000        99.59
SET      12.000        99.68
SET      13.000        99.72
SET      14.000        99.78
SET      15.000        99.82
SET      16.000        99.87
SET      17.000        99.88
SET      20.000        99.90
SET      22.000        99.91
SET      23.000        99.94
SET      24.000        99.96
SET      35.000        99.97
SET      38.000        99.99
SET      60.000       100.00
---
GET       3.500         0.03
GET       3.600         0.43
GET       3.700         2.69
GET       3.800         8.92
GET       3.900        18.68
GET       4.000        31.46
GET       4.100        43.33
GET       4.200        53.55
GET       4.300        63.34
GET       4.400        70.57
GET       4.500        76.60
GET       4.600        80.59
GET       4.700        84.18
GET       4.800        87.06
GET       4.900        89.37
GET       5.000        91.41
GET       5.100        92.88
GET       5.200        93.80
GET       5.300        94.50
GET       5.400        95.17
GET       5.500        95.81
GET       5.600        96.17
GET       5.700        96.60
GET       5.800        96.89
GET       5.900        97.14
GET       6.000        97.40
GET       6.100        97.54
GET       6.200        97.65
GET       6.300        97.76
GET       6.400        97.88
GET       6.500        98.01
GET       6.600        98.07
GET       6.700        98.16
GET       6.800        98.32
GET       6.900        98.37
GET       7.000        98.43
GET       7.100        98.54
GET       7.200        98.62
GET       7.300        98.65
GET       7.400        98.70
GET       7.500        98.81
GET       7.600        98.85
GET       7.700        98.90
GET       8.100        98.96
GET       8.300        98.98
GET       8.400        99.01
GET       8.500        99.06
GET       8.600        99.09
GET       8.700        99.12
GET       8.800        99.18
GET       8.900        99.23
GET       9.000        99.28
GET       9.300        99.32
GET       9.500        99.35
GET       9.700        99.38
GET       9.900        99.41
GET      10.000        99.51
GET      11.000        99.65
GET      12.000        99.72
GET      13.000        99.78
GET      14.000        99.79
GET      17.000        99.82
GET      18.000        99.84
GET      19.000        99.87
GET      21.000        99.88
GET      22.000        99.90
GET      23.000        99.93
GET      24.000        99.94
