1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         179.26          ---          ---      3.07200       186.33
Gets         179.25       178.90         0.35      2.48700       187.95
Waits          0.00          ---          ---      0.00000          ---
Totals       358.51       178.90         0.35      2.78000       374.29


Request Latency Distribution
Type     <= msec         Percent
GET       3.000        81.47
GET       3.100        84.44
GET       3.200        86.78
GET       3.300        88.93
GET       3.400        90.68
GET       3.500        92.13
GET       3.600        93.17
GET       3.700        94.21
GET       3.800        94.93
GET       3.900        95.57
GET       4.000        96.30
GET       4.100        96.68
GET       4.200        97.12
GET       4.300        97.49
GET       4.400        97.81
GET       4.500        98.04
GET       4.600        98.21
GET       4.700        98.34
GET       4.800        98.41
GET       4.900        98.46
GET       5.000        98.58
GET       5.100        98.65
GET       5.200        98.74
GET       5.300        98.83
GET       5.400        98.90
GET       5.500        99.00
GET       5.600        99.06
GET       5.700        99.12
GET       5.800        99.17
GET       5.900        99.21
GET       6.000        99.27
GET       6.100        99.34
GET       6.200        99.35
GET       6.300        99.40
GET       6.400        99.40
GET       6.500        99.47
GET       6.600        99.52
GET       6.700        99.54
GET       6.800        99.57
GET       6.900        99.58
GET       7.000        99.59
GET       7.100        99.60
GET       7.200        99.62
GET       7.300        99.64
GET       7.400        99.65
GET       7.600        99.66
GET       7.700        99.67
GET       7.800        99.68
GET       7.900        99.69
GET       8.000        99.70
GET       8.100        99.74
GET       8.200        99.75
GET       8.400        99.77
GET       8.500        99.78
GET       8.700        99.79
GET       9.000        99.82
GET       9.400        99.83
GET       9.700        99.84
GET       9.800        99.85
GET      10.000        99.87
GET      11.000        99.88
GET      12.000        99.89
GET      14.000        99.91
GET      15.000        99.93
GET      16.000        99.94
GET      23.000        99.95
GET      26.000        99.96
GET      27.000        99.97
GET      30.000        99.98
GET      36.000        99.99
GET      44.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         160.01          ---          ---      3.08200       166.32
Gets         160.00       479.01         0.98      3.14600       500.12
Waits          0.00          ---          ---      0.00000          ---
Totals       320.01       479.01         0.98      3.11400       666.45


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.14
SET       2.100         1.11
SET       2.200         4.65
SET       2.300        10.88
SET       2.400        19.24
SET       2.500        28.05
SET       2.600        36.67
SET       2.700        44.72
SET       2.800        52.50
SET       2.900        58.34
SET       3.000        63.71
SET       3.100        68.93
SET       3.200        72.99
SET       3.300        76.68
SET       3.400        80.31
SET       3.500        83.22
SET       3.600        85.43
SET       3.700        87.36
SET       3.800        88.99
SET       3.900        90.37
SET       4.000        91.70
SET       4.100        92.90
SET       4.200        93.70
SET       4.300        94.24
SET       4.400        94.71
SET       4.500        95.28
SET       4.600        95.74
SET       4.700        96.19
SET       4.800        96.51
SET       4.900        96.77
SET       5.000        96.99
SET       5.100        97.21
SET       5.200        97.42
SET       5.300        97.55
SET       5.400        97.67
SET       5.500        97.74
SET       5.600        97.83
SET       5.700        97.98
SET       5.800        98.06
SET       5.900        98.21
SET       6.000        98.33
SET       6.100        98.41
SET       6.200        98.46
SET       6.300        98.54
SET       6.400        98.63
SET       6.500        98.71
SET       6.600        98.74
SET       6.700        98.82
SET       6.800        98.86
SET       6.900        98.91
SET       7.100        98.95
SET       7.200        98.96
SET       7.300        99.00
SET       7.400        99.03
SET       7.600        99.04
SET       7.700        99.08
SET       7.900        99.11
SET       8.100        99.16
SET       8.200        99.19
SET       8.400        99.20
SET       8.500        99.23
SET       8.600        99.24
SET       8.700        99.25
SET       8.800        99.29
SET       8.900        99.31
SET       9.000        99.38
SET       9.100        99.41
SET       9.200        99.44
SET       9.300        99.47
SET       9.400        99.50
SET       9.500        99.52
SET       9.700        99.56
SET       9.800        99.57
SET       9.900        99.59
SET      10.000        99.70
SET      11.000        99.75
SET      12.000        99.76
SET      13.000        99.78
SET      15.000        99.82
SET      16.000        99.84
SET      17.000        99.88
SET      18.000        99.89
SET      20.000        99.91
SET      21.000        99.92
SET      22.000        99.93
SET      23.000        99.94
SET      24.000        99.96
SET      28.000        99.97
SET      30.000        99.98
SET      32.000        99.99
SET      33.000       100.00
---
GET       2.000         0.03
GET       2.100         0.56
GET       2.200         2.67
GET       2.300         8.00
GET       2.400        14.88
GET       2.500        23.25
GET       2.600        31.76
GET       2.700        39.76
GET       2.800        47.08
GET       2.900        54.09
GET       3.000        60.75
GET       3.100        65.92
GET       3.200        71.03
GET       3.300        75.03
GET       3.400        78.51
GET       3.500        81.46
GET       3.600        83.89
GET       3.700        85.97
GET       3.800        87.82
GET       3.900        89.48
GET       4.000        90.80
GET       4.100        92.08
GET       4.200        92.82
GET       4.300        93.53
GET       4.400        94.18
GET       4.500        94.84
GET       4.600        95.25
GET       4.700        95.66
GET       4.800        95.96
GET       4.900        96.42
GET       5.000        96.70
GET       5.100        96.93
GET       5.200        97.10
GET       5.300        97.30
GET       5.400        97.47
GET       5.500        97.59
GET       5.600        97.69
GET       5.700        97.84
GET       5.800        97.97
GET       5.900        98.07
GET       6.000        98.19
GET       6.100        98.25
GET       6.200        98.33
GET       6.300        98.44
GET       6.400        98.55
GET       6.500        98.59
GET       6.600        98.65
GET       6.700        98.69
GET       6.800        98.72
GET       6.900        98.77
GET       7.000        98.85
GET       7.100        98.89
GET       7.200        98.94
GET       7.300        98.97
GET       7.400        99.01
GET       7.500        99.06
GET       7.600        99.11
GET       7.700        99.14
GET       7.800        99.18
GET       7.900        99.21
GET       8.000        99.23
GET       8.100        99.25
GET       8.200        99.26
GET       8.300        99.27
GET       8.400        99.31
GET       8.500        99.35
GET       8.600        99.39
GET       8.700        99.40
GET       8.800        99.43
GET       9.000        99.46
GET       9.100        99.48
GET       9.200        99.52
GET       9.300        99.53
GET       9.400        99.54
GET       9.500        99.56
GET       9.600        99.57
GET       9.700        99.58
GET       9.800        99.59
GET      10.000        99.67
GET      11.000        99.72
GET      12.000        99.78
GET      13.000        99.80
GET      14.000        99.81
GET      15.000        99.82
GET      16.000        99.84
GET      17.000        99.85
GET      18.000        99.88
GET      19.000        99.89
GET      21.000        99.90
GET      22.000        99.92
GET      23.000        99.94
GET      24.000        99.95
GET      33.000        99.96
GET      35.000        99.97
GET      36.000        99.98
GET      38.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         156.44          ---          ---      3.13300       162.61
Gets         156.43       936.37         2.18      3.23600       976.13
Waits          0.00          ---          ---      0.00000          ---
Totals       312.87       936.37         2.18      3.18400      1138.74


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.02
SET       2.100         0.91
SET       2.200         3.84
SET       2.300         9.37
SET       2.400        17.17
SET       2.500        25.81
SET       2.600        33.75
SET       2.700        42.16
SET       2.800        49.61
SET       2.900        56.26
SET       3.000        62.15
SET       3.100        67.36
SET       3.200        71.82
SET       3.300        75.98
SET       3.400        79.27
SET       3.500        82.38
SET       3.600        84.67
SET       3.700        86.66
SET       3.800        88.33
SET       3.900        90.05
SET       4.000        91.26
SET       4.100        92.11
SET       4.200        92.98
SET       4.300        93.63
SET       4.400        94.23
SET       4.500        94.61
SET       4.600        95.12
SET       4.700        95.54
SET       4.800        95.87
SET       4.900        96.07
SET       5.000        96.32
SET       5.100        96.55
SET       5.200        96.76
SET       5.300        96.93
SET       5.400        97.21
SET       5.500        97.34
SET       5.600        97.56
SET       5.700        97.66
SET       5.800        97.77
SET       5.900        97.87
SET       6.000        98.03
SET       6.100        98.17
SET       6.200        98.22
SET       6.300        98.33
SET       6.400        98.38
SET       6.500        98.44
SET       6.600        98.50
SET       6.700        98.54
SET       6.800        98.59
SET       6.900        98.65
SET       7.000        98.68
SET       7.100        98.71
SET       7.200        98.73
SET       7.300        98.74
SET       7.400        98.77
SET       7.500        98.84
SET       7.600        98.88
SET       7.700        98.92
SET       7.800        98.95
SET       7.900        98.96
SET       8.000        99.00
SET       8.100        99.01
SET       8.200        99.03
SET       8.300        99.06
SET       8.400        99.07
SET       8.500        99.09
SET       8.700        99.12
SET       8.800        99.15
SET       8.900        99.18
SET       9.000        99.22
SET       9.200        99.25
SET       9.300        99.28
SET       9.400        99.32
SET       9.500        99.38
SET       9.600        99.41
SET       9.700        99.46
SET       9.800        99.51
SET       9.900        99.53
SET      10.000        99.60
SET      11.000        99.64
SET      12.000        99.71
SET      13.000        99.75
SET      14.000        99.81
SET      15.000        99.83
SET      16.000        99.86
SET      17.000        99.87
SET      19.000        99.90
SET      20.000        99.93
SET      22.000        99.94
SET      24.000        99.96
SET      25.000        99.97
SET      35.000        99.98
SET      45.000        99.99
SET      54.000       100.00
---
GET       2.100         0.16
GET       2.200         1.27
GET       2.300         4.45
GET       2.400        10.04
GET       2.500        17.25
GET       2.600        25.72
GET       2.700        33.78
GET       2.800        41.59
GET       2.900        48.76
GET       3.000        55.63
GET       3.100        61.40
GET       3.200        66.50
GET       3.300        71.16
GET       3.400        75.06
GET       3.500        78.77
GET       3.600        81.50
GET       3.700        84.32
GET       3.800        86.16
GET       3.900        87.93
GET       4.000        89.61
GET       4.100        91.02
GET       4.200        92.01
GET       4.300        92.86
GET       4.400        93.74
GET       4.500        94.25
GET       4.600        94.68
GET       4.700        95.17
GET       4.800        95.56
GET       4.900        95.86
GET       5.000        96.13
GET       5.100        96.51
GET       5.200        96.68
GET       5.300        96.88
GET       5.400        97.02
GET       5.500        97.13
GET       5.600        97.33
GET       5.700        97.51
GET       5.800        97.66
GET       5.900        97.75
GET       6.000        97.89
GET       6.100        98.01
GET       6.200        98.09
GET       6.300        98.21
GET       6.400        98.28
GET       6.500        98.34
GET       6.600        98.38
GET       6.700        98.47
GET       6.800        98.51
GET       6.900        98.54
GET       7.000        98.58
GET       7.100        98.64
GET       7.200        98.66
GET       7.300        98.69
GET       7.400        98.71
GET       7.500        98.74
GET       7.600        98.79
GET       7.700        98.81
GET       7.800        98.85
GET       7.900        98.91
GET       8.000        98.97
GET       8.100        99.00
GET       8.200        99.02
GET       8.300        99.03
GET       8.400        99.06
GET       8.500        99.11
GET       8.600        99.12
GET       8.700        99.16
GET       8.800        99.18
GET       9.100        99.21
GET       9.200        99.26
GET       9.300        99.28
GET       9.400        99.32
GET       9.500        99.37
GET       9.600        99.38
GET       9.700        99.40
GET       9.800        99.44
GET       9.900        99.51
GET      10.000        99.65
GET      11.000        99.74
GET      12.000        99.77
GET      13.000        99.80
GET      14.000        99.82
GET      15.000        99.85
GET      16.000        99.86
GET      17.000        99.87
GET      18.000        99.88
GET      19.000        99.89
GET      21.000        99.90
GET      24.000        99.91
GET      25.000        99.93
GET      27.000        99.94
GET      28.000        99.95
GET      29.000        99.96
GET      31.000        99.97
GET      33.000        99.98
GET      34.000        99.99
GET      37.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         153.13          ---          ---      3.18400       159.17
Gets         153.13      1373.89         4.27      3.32000      1431.49
Waits          0.00          ---          ---      0.00000          ---
Totals       306.26      1373.89         4.27      3.25200      1590.66


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.08
SET       2.100         1.07
SET       2.200         3.91
SET       2.300         9.26
SET       2.400        16.50
SET       2.500        24.74
SET       2.600        32.90
SET       2.700        41.47
SET       2.800        48.98
SET       2.900        55.52
SET       3.000        61.68
SET       3.100        67.17
SET       3.200        71.89
SET       3.300        76.02
SET       3.400        79.16
SET       3.500        81.81
SET       3.600        84.16
SET       3.700        86.19
SET       3.800        87.84
SET       3.900        89.28
SET       4.000        90.53
SET       4.100        91.50
SET       4.200        92.25
SET       4.300        92.81
SET       4.400        93.33
SET       4.500        93.89
SET       4.600        94.34
SET       4.700        94.71
SET       4.800        95.09
SET       4.900        95.42
SET       5.000        95.77
SET       5.100        95.96
SET       5.200        96.20
SET       5.300        96.35
SET       5.400        96.53
SET       5.500        96.68
SET       5.600        96.83
SET       5.700        96.93
SET       5.800        97.00
SET       5.900        97.08
SET       6.000        97.18
SET       6.100        97.26
SET       6.200        97.30
SET       6.300        97.37
SET       6.400        97.45
SET       6.500        97.54
SET       6.600        97.59
SET       6.700        97.63
SET       6.800        97.67
SET       6.900        97.77
SET       7.000        97.85
SET       7.100        97.90
SET       7.200        97.93
SET       7.300        97.98
SET       7.400        98.03
SET       7.500        98.04
SET       7.600        98.06
SET       7.700        98.08
SET       7.800        98.14
SET       7.900        98.17
SET       8.000        98.26
SET       8.100        98.33
SET       8.200        98.37
SET       8.300        98.44
SET       8.400        98.48
SET       8.500        98.51
SET       8.600        98.55
SET       8.700        98.57
SET       8.800        98.59
SET       8.900        98.60
SET       9.000        98.67
SET       9.100        98.70
SET       9.200        98.81
SET       9.300        98.96
SET       9.400        99.06
SET       9.500        99.13
SET       9.600        99.22
SET       9.700        99.29
SET       9.800        99.33
SET       9.900        99.41
SET      10.000        99.60
SET      11.000        99.71
SET      13.000        99.76
SET      14.000        99.81
SET      15.000        99.83
SET      16.000        99.85
SET      17.000        99.88
SET      18.000        99.90
SET      20.000        99.91
SET      25.000        99.92
SET      31.000        99.93
SET      33.000        99.96
SET      34.000        99.97
SET      36.000        99.98
SET      37.000        99.99
SET      50.000       100.00
---
GET       2.100         0.04
GET       2.200         0.47
GET       2.300         2.38
GET       2.400         6.29
GET       2.500        13.19
GET       2.600        21.40
GET       2.700        29.59
GET       2.800        37.95
GET       2.900        45.74
GET       3.000        53.18
GET       3.100        59.45
GET       3.200        65.03
GET       3.300        69.68
GET       3.400        73.98
GET       3.500        77.58
GET       3.600        80.53
GET       3.700        82.86
GET       3.800        84.99
GET       3.900        86.92
GET       4.000        88.58
GET       4.100        89.88
GET       4.200        90.92
GET       4.300        91.80
GET       4.400        92.52
GET       4.500        93.07
GET       4.600        93.67
GET       4.700        94.07
GET       4.800        94.59
GET       4.900        94.96
GET       5.000        95.28
GET       5.100        95.52
GET       5.200        95.69
GET       5.300        95.99
GET       5.400        96.21
GET       5.500        96.41
GET       5.600        96.59
GET       5.700        96.79
GET       5.800        96.89
GET       5.900        97.01
GET       6.000        97.10
GET       6.100        97.24
GET       6.200        97.33
GET       6.300        97.47
GET       6.400        97.57
GET       6.500        97.66
GET       6.600        97.79
GET       6.700        97.82
GET       6.800        97.87
GET       6.900        97.91
GET       7.000        97.98
GET       7.100        98.06
GET       7.300        98.08
GET       7.400        98.13
GET       7.500        98.17
GET       7.600        98.19
GET       7.800        98.27
GET       7.900        98.33
GET       8.000        98.39
GET       8.100        98.45
GET       8.200        98.50
GET       8.300        98.54
GET       8.500        98.55
GET       8.600        98.59
GET       8.700        98.60
GET       8.800        98.63
GET       8.900        98.68
GET       9.000        98.73
GET       9.100        98.77
GET       9.200        98.82
GET       9.300        98.88
GET       9.400        98.93
GET       9.500        98.97
GET       9.600        99.05
GET       9.700        99.15
GET       9.800        99.22
GET       9.900        99.28
GET      10.000        99.54
GET      11.000        99.63
GET      12.000        99.73
GET      13.000        99.79
GET      14.000        99.81
GET      15.000        99.84
GET      16.000        99.85
GET      17.000        99.87
GET      19.000        99.88
GET      20.000        99.89
GET      22.000        99.93
GET      23.000        99.95
GET      27.000        99.96
GET      33.000        99.97
GET      35.000        99.98
GET      37.000        99.99
GET      41.000       100.00
---
