Configuration : nrThreads: 64 ,nrServers: 1 ,read sharded: true
Times in queue ,23349.96,20463.62,26889.24,127692.72,211323.02,362237.86
Parsing times ,5924.4,5834.56,3449.96,4016.54,5546.8,4148.58
Service times ,1911358.48,1933321.96,1905121.82,1870708.92,2071741.52,3579925.16
Throughput ,389.28,743.0,1444.58,2838.56,4889.4,5461.54
Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
Times in set ,1903945.14,1926033.26,1900264.0,1864898.96,2064304.36,3574109.66
Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of sets ,389.28,743.0,1444.58,2838.56,4889.4,5461.54
Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
Arrival rate ,389.28,743.0,1444.58,2838.56,4889.38,5461.54
std Times in queue ,5103.974249663148,9026.837532172876,11186.112431447289,12220.2100420173,26724.820342642728,47975.265229035744
std Parsing times ,1555.16208224121,6426.386724518002,252.69138715606667,277.9921603651617,2208.176253686951,1412.6244079581743
std Service times ,54529.849341753055,48990.95730553398,49194.422211486955,95101.213506891,304947.63395445124,508090.5516126584
std Throughput ,13.041597498240868,21.61632036500313,38.50475189333579,106.66372104776347,595.8680171628201,453.279488048725
std Times in get ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in set ,54666.33532138217,48770.67851494966,49205.594904213394,95042.9696726825,305307.35052574705,508001.5124664778
std Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of gets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of sets ,13.041597498240868,21.61632036500313,38.50475189333579,106.66372104776347,595.8680171628201,453.279488048725
std Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of misses get ,0.0,0.0,0.0,0.0,0.0,0.0
std Arrival rate ,13.055673565346906,21.614432064465348,38.46922438118288,106.79279192980799,596.0809385529136,453.3639890095068
Thread 0 ,1891300.6,1892829.1,1902590.64,1872606.0408163266,2089400.2,3551121.08
Thread std 0 ,140049.3474729241,104403.75187903148,86375.42345181294,276573.258598269,340936.0026450593,666586.530945926
Thread 1 ,1924319.22,1931703.02,1909733.68,1849121.6530612244,2031172.72,3539357.0
Thread std 1 ,202371.82522381918,143597.53721432688,160241.17179063027,90719.68574831463,319954.3179593905,639958.804262893
Thread 2 ,1909173.12,1921828.14,1904663.82,1856000.469387755,2063545.28,3636108.66
Thread std 2 ,163111.27969887832,116448.19445818744,90272.27819523987,103691.43813118122,394953.0037990849,678395.9512253017
Thread 3 ,1953648.68,1966726.5,1913685.42,1860303.4897959183,2110339.68,3581249.26
Thread std 3 ,196183.45986694418,252617.3758660294,99977.09301453171,112243.6418121539,450934.8158771292,533711.9747744713
Thread 4 ,1913202.34,1916185.52,1914091.02,1916532.4081632653,2071585.32,3520082.16
Thread std 4 ,130698.7836996026,148076.52481316705,89870.86367796896,201156.59399695284,395469.03161216417,572824.8459280588
Thread 5 ,1943950.54,1936380.74,1925342.32,1849232.0612244897,2081432.86,3606852.0
Thread std 5 ,295874.4290256829,182298.66906964424,156883.35407458444,100839.93098499559,448885.1442460719,807987.0713364523
Thread 6 ,1919612.0,1971850.48,1909641.92,1877753.9387755103,2080053.14,3538563.2
Thread std 6 ,122714.40540572909,230263.6482215452,77598.24431656864,254127.45510778384,397672.1925844179,629469.5369715225
Thread 7 ,1887594.72,1942700.68,1919836.96,1900866.530612245,2083677.28,3616379.98
Thread std 7 ,127784.28692966941,139506.92152947182,89222.43429947928,200357.28987487388,367070.1776354878,657902.5481603
Thread 8 ,1960535.3,1933236.6,1915751.5,1895275.857142857,2081599.88,3601707.22
Thread std 8 ,282449.72972348076,118850.0574448875,100749.64184009869,214107.2513333952,391757.4827479441,573873.3219120569
Thread 9 ,1906102.857142857,1910713.64,1905688.1,1843405.9387755103,2064009.92,3569480.94
Thread std 9 ,135717.76805823305,108892.85572295552,88656.54153915365,82174.31598523962,436629.17425252567,686928.2952762085
Thread 10 ,1949718.4081632653,1975294.2,1913296.68,1886149.448979592,2002973.46,3533094.06
Thread std 10 ,331272.0478106525,227038.13030018564,100226.32554851413,199992.8640253052,257577.79152525746,582384.503129088
Thread 11 ,1925698.7346938776,1938094.98,1904070.04,1859226.775510204,2048260.48,3618972.6
Thread std 11 ,170803.61198302856,124804.53476136028,93378.6433750769,121186.68457251284,359295.0138518848,733004.6069210685
Thread 12 ,1913990.4,1913339.18,1891672.84,1896795.163265306,2100570.58,3640775.34
Thread std 12 ,132833.96307005963,133712.6149130489,84929.28672782038,204503.36635659848,409153.1173800834,657564.8913431177
Thread 13 ,1887083.64,1921704.78,1889895.48,1866460.8775510204,2055878.98,3670736.46
Thread std 13 ,132556.24524564223,117472.8514276488,74704.6760510167,125777.12478073942,405824.0287296287,628279.0495351116
Thread 14 ,1923096.0204081633,1969964.96,1911261.86,1863224.8979591837,2086360.44,3544848.3
Thread std 14 ,185970.44059355799,292415.71436297084,94330.13550054631,123085.30042400895,538989.3379262051,615561.6741210121
Thread 15 ,1885668.74,1954672.86,1876936.18,1851484.5102040817,2018956.28,3643998.12
Thread std 15 ,137130.26799001254,165094.1117343297,80330.02501154033,95143.96485482811,321352.7010336684,730906.6500294905
Thread 16 ,1911245.28,1903990.92,1889520.16,1872722.5918367347,2048962.16,3538744.44
Thread std 16 ,141661.4339431094,86960.6476277069,89499.28839971584,171190.25226848223,305575.53999727615,674748.5382252476
Thread 17 ,1956301.94,1956649.64,1896212.26,1858064.469387755,2074678.22,3532904.18
Thread std 17 ,283039.7283627325,156307.85948847153,88986.5935497257,88160.12850822975,345769.46906823065,618416.7827334866
Thread 18 ,1900876.96,1914666.04,1924873.22,1871981.9795918367,2080432.12,3633177.96
Thread std 18 ,179997.31812321368,114900.99932034838,187472.16071577242,182447.75657996474,594520.0770498613,664234.6406433578
Thread 19 ,1892748.469387755,1901771.88,1903034.92,1872545.4285714286,2069471.64,3616381.02
Thread std 19 ,146487.12258820198,89592.915578537,69271.22198621054,221601.11790350536,355408.79511516687,781827.7937356347
Thread 20 ,1935891.4285714286,1946175.06,1889208.84,1866820.0408163266,2084790.42,3617286.72
Thread std 20 ,234460.4414206513,194024.8228047765,87275.32588411206,130165.26077147709,334064.6632765659,660548.160112618
Thread 21 ,1953254.0204081633,1938623.04,1891230.62,1856861.3469387756,2081212.02,3514885.14
Thread std 21 ,149442.4566881137,142234.62353305615,80391.71523181899,179659.2769560099,335469.64411863143,640661.1323842566
