1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         130.35          ---          ---      4.47000       135.49
Gets         130.35       130.05         0.30      3.18400       136.63
Waits          0.00          ---          ---      0.00000          ---
Totals       260.69       130.05         0.30      3.82700       272.12


Request Latency Distribution
Type     <= msec         Percent
GET       2.000         4.02
GET       2.100         8.03
GET       2.200        13.53
GET       2.300        19.21
GET       2.400        24.83
GET       2.500        30.33
GET       2.600        35.01
GET       2.700        39.70
GET       2.800        43.98
GET       2.900        47.10
GET       3.000        50.21
GET       3.100        52.67
GET       3.200        55.58
GET       3.300        58.14
GET       3.400        60.99
GET       3.500        64.35
GET       3.600        67.17
GET       3.700        70.59
GET       3.800        73.81
GET       3.900        76.86
GET       4.000        79.90
GET       4.100        82.48
GET       4.200        85.02
GET       4.300        86.73
GET       4.400        88.21
GET       4.500        89.68
GET       4.600        90.66
GET       4.700        91.71
GET       4.800        92.68
GET       4.900        93.58
GET       5.000        94.35
GET       5.100        94.84
GET       5.200        95.48
GET       5.300        95.89
GET       5.400        96.19
GET       5.500        96.60
GET       5.600        96.97
GET       5.700        97.23
GET       5.800        97.58
GET       5.900        97.76
GET       6.000        97.88
GET       6.100        97.99
GET       6.200        98.08
GET       6.300        98.19
GET       6.400        98.28
GET       6.500        98.34
GET       6.600        98.43
GET       6.700        98.45
GET       6.800        98.48
GET       6.900        98.53
GET       7.000        98.58
GET       7.100        98.62
GET       7.200        98.69
GET       7.300        98.77
GET       7.400        98.83
GET       7.500        98.87
GET       7.600        98.90
GET       7.700        98.93
GET       7.800        99.00
GET       7.900        99.04
GET       8.000        99.09
GET       8.100        99.14
GET       8.200        99.16
GET       8.300        99.19
GET       8.400        99.22
GET       8.500        99.29
GET       8.600        99.32
GET       8.700        99.39
GET       8.800        99.45
GET       8.900        99.51
GET       9.000        99.52
GET       9.100        99.56
GET       9.300        99.60
GET       9.400        99.62
GET       9.500        99.65
GET       9.600        99.66
GET       9.700        99.70
GET       9.800        99.71
GET      10.000        99.75
GET      11.000        99.82
GET      12.000        99.87
GET      13.000        99.90
GET      14.000        99.94
GET      16.000        99.95
GET      25.000        99.96
GET      27.000        99.97
GET      32.000        99.99
GET      33.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         125.11          ---          ---      4.57000       130.05
Gets         125.09       749.32         1.25      3.40100       781.12
Waits          0.00          ---          ---      0.00000          ---
Totals       250.21       749.32         1.25      3.98600       911.17


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.300         0.27
SET       3.400         1.39
SET       3.500         4.17
SET       3.600         8.17
SET       3.700        13.49
SET       3.800        19.52
SET       3.900        26.75
SET       4.000        33.77
SET       4.100        40.19
SET       4.200        46.90
SET       4.300        52.86
SET       4.400        58.37
SET       4.500        63.09
SET       4.600        67.62
SET       4.700        71.71
SET       4.800        75.26
SET       4.900        78.43
SET       5.000        81.23
SET       5.100        83.51
SET       5.200        85.40
SET       5.300        87.35
SET       5.400        88.84
SET       5.500        89.90
SET       5.600        91.04
SET       5.700        91.95
SET       5.800        92.97
SET       5.900        93.55
SET       6.000        94.34
SET       6.100        94.76
SET       6.200        95.20
SET       6.300        95.63
SET       6.400        95.88
SET       6.500        96.04
SET       6.600        96.31
SET       6.700        96.60
SET       6.800        96.86
SET       6.900        97.04
SET       7.000        97.20
SET       7.100        97.40
SET       7.200        97.47
SET       7.300        97.59
SET       7.400        97.74
SET       7.500        97.84
SET       7.600        97.95
SET       7.700        98.07
SET       7.800        98.15
SET       7.900        98.19
SET       8.000        98.28
SET       8.100        98.36
SET       8.200        98.43
SET       8.300        98.48
SET       8.400        98.52
SET       8.500        98.57
SET       8.600        98.65
SET       8.700        98.69
SET       8.800        98.72
SET       8.900        98.75
SET       9.000        98.80
SET       9.100        98.87
SET       9.200        98.91
SET       9.300        98.99
SET       9.400        99.00
SET       9.500        99.04
SET       9.600        99.07
SET       9.700        99.09
SET       9.800        99.13
SET       9.900        99.19
SET      10.000        99.39
SET      11.000        99.60
SET      12.000        99.64
SET      13.000        99.73
SET      14.000        99.77
SET      15.000        99.83
SET      16.000        99.89
SET      17.000        99.91
SET      21.000        99.93
SET      23.000        99.95
SET      24.000        99.96
SET      31.000        99.97
SET      35.000        99.99
SET      39.000       100.00
---
GET       1.800         0.04
GET       1.900         0.43
GET       2.000         1.60
GET       2.100         4.34
GET       2.200         8.29
GET       2.300        13.96
GET       2.400        19.29
GET       2.500        24.74
GET       2.600        30.12
GET       2.700        35.40
GET       2.800        39.52
GET       2.900        43.49
GET       3.000        47.47
GET       3.100        50.65
GET       3.200        53.06
GET       3.300        55.52
GET       3.400        58.29
GET       3.500        60.99
GET       3.600        63.98
GET       3.700        66.99
GET       3.800        69.80
GET       3.900        72.90
GET       4.000        76.65
GET       4.100        79.47
GET       4.200        82.07
GET       4.300        84.21
GET       4.400        86.36
GET       4.500        88.16
GET       4.600        89.50
GET       4.700        90.87
GET       4.800        92.01
GET       4.900        92.90
GET       5.000        93.94
GET       5.100        94.78
GET       5.200        95.15
GET       5.300        95.80
GET       5.400        96.27
GET       5.500        96.60
GET       5.600        97.07
GET       5.700        97.42
GET       5.800        97.72
GET       5.900        97.86
GET       6.000        98.13
GET       6.100        98.25
GET       6.200        98.35
GET       6.300        98.49
GET       6.400        98.57
GET       6.500        98.61
GET       6.600        98.67
GET       6.700        98.73
GET       6.800        98.80
GET       6.900        98.84
GET       7.000        98.87
GET       7.100        98.91
GET       7.200        98.92
GET       7.400        98.97
GET       7.500        99.05
GET       7.600        99.11
GET       7.700        99.20
GET       7.800        99.25
GET       7.900        99.29
GET       8.000        99.33
GET       8.100        99.36
GET       8.200        99.40
GET       8.300        99.41
GET       8.400        99.45
GET       8.600        99.47
GET       8.700        99.48
GET       8.800        99.49
GET       8.900        99.52
GET       9.000        99.53
GET       9.100        99.56
GET       9.200        99.60
GET       9.500        99.61
GET       9.800        99.63
GET       9.900        99.67
GET      10.000        99.80
GET      11.000        99.91
GET      13.000        99.93
GET      16.000        99.96
GET      31.000        99.99
GET      45.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         121.96          ---          ---      4.65800       126.77
Gets         121.94      1094.66         2.82      3.51800      1140.55
Waits          0.00          ---          ---      0.00000          ---
Totals       243.90      1094.66         2.82      4.08800      1267.32


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.200         0.03
SET       3.300         0.33
SET       3.400         1.53
SET       3.500         4.09
SET       3.600         8.34
SET       3.700        13.61
SET       3.800        20.01
SET       3.900        26.52
SET       4.000        33.77
SET       4.100        40.00
SET       4.200        46.53
SET       4.300        52.20
SET       4.400        58.06
SET       4.500        63.00
SET       4.600        67.18
SET       4.700        71.11
SET       4.800        74.76
SET       4.900        77.85
SET       5.000        80.54
SET       5.100        82.77
SET       5.200        84.79
SET       5.300        86.44
SET       5.400        87.92
SET       5.500        88.84
SET       5.600        89.96
SET       5.700        91.06
SET       5.800        92.01
SET       5.900        92.84
SET       6.000        93.40
SET       6.100        93.85
SET       6.200        94.26
SET       6.300        94.60
SET       6.400        94.89
SET       6.500        95.08
SET       6.600        95.46
SET       6.700        95.65
SET       6.800        95.82
SET       6.900        96.00
SET       7.000        96.21
SET       7.100        96.35
SET       7.200        96.57
SET       7.300        96.73
SET       7.400        96.94
SET       7.500        97.05
SET       7.600        97.12
SET       7.700        97.25
SET       7.800        97.32
SET       7.900        97.38
SET       8.000        97.44
SET       8.100        97.55
SET       8.200        97.62
SET       8.300        97.68
SET       8.400        97.72
SET       8.500        97.80
SET       8.600        97.92
SET       8.700        97.99
SET       8.800        98.02
SET       8.900        98.06
SET       9.000        98.14
SET       9.100        98.16
SET       9.200        98.21
SET       9.300        98.28
SET       9.400        98.37
SET       9.500        98.46
SET       9.600        98.50
SET       9.700        98.58
SET       9.800        98.65
SET       9.900        98.70
SET      10.000        98.95
SET      11.000        99.28
SET      12.000        99.44
SET      13.000        99.54
SET      14.000        99.59
SET      15.000        99.63
SET      16.000        99.67
SET      17.000        99.71
SET      18.000        99.73
SET      19.000        99.75
SET      20.000        99.80
SET      22.000        99.82
SET      25.000        99.88
SET      27.000        99.89
SET      28.000        99.90
SET      31.000        99.92
SET      34.000        99.93
SET      37.000        99.95
SET      45.000        99.97
SET      50.000        99.99
SET      60.000       100.00
---
GET       1.800         0.01
GET       1.900         0.08
GET       2.000         0.56
GET       2.100         1.98
GET       2.200         4.63
GET       2.300         8.80
GET       2.400        13.95
GET       2.500        19.42
GET       2.600        24.97
GET       2.700        30.46
GET       2.800        35.01
GET       2.900        38.88
GET       3.000        43.45
GET       3.100        46.78
GET       3.200        49.76
GET       3.300        52.78
GET       3.400        55.50
GET       3.500        58.45
GET       3.600        61.50
GET       3.700        64.74
GET       3.800        67.92
GET       3.900        71.11
GET       4.000        74.53
GET       4.100        77.48
GET       4.200        80.02
GET       4.300        82.34
GET       4.400        84.37
GET       4.500        86.16
GET       4.600        88.04
GET       4.700        89.45
GET       4.800        90.38
GET       4.900        91.58
GET       5.000        92.73
GET       5.100        93.55
GET       5.200        94.15
GET       5.300        94.93
GET       5.400        95.53
GET       5.500        95.93
GET       5.600        96.24
GET       5.700        96.57
GET       5.800        96.99
GET       5.900        97.27
GET       6.000        97.40
GET       6.100        97.59
GET       6.200        97.76
GET       6.300        97.90
GET       6.400        97.98
GET       6.500        98.07
GET       6.600        98.17
GET       6.700        98.26
GET       6.800        98.32
GET       6.900        98.37
GET       7.000        98.40
GET       7.100        98.50
GET       7.200        98.54
GET       7.300        98.59
GET       7.400        98.67
GET       7.500        98.72
GET       7.600        98.73
GET       7.700        98.74
GET       7.800        98.82
GET       7.900        98.87
GET       8.000        98.92
GET       8.100        99.02
GET       8.200        99.04
GET       8.300        99.08
GET       8.400        99.11
GET       8.500        99.15
GET       8.700        99.17
GET       8.800        99.22
GET       9.000        99.26
GET       9.100        99.29
GET       9.200        99.32
GET       9.300        99.34
GET       9.400        99.37
GET       9.500        99.40
GET       9.600        99.41
GET       9.700        99.43
GET       9.800        99.48
GET       9.900        99.51
GET      10.000        99.70
GET      11.000        99.82
GET      12.000        99.85
GET      13.000        99.88
GET      14.000        99.89
GET      15.000        99.90
GET      16.000        99.92
GET      20.000        99.93
GET      21.000        99.95
GET      26.000        99.97
GET      35.000        99.99
GET      37.000       100.00
---
