1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         131.66          ---          ---      4.42700       136.85
Gets         131.64       131.24         0.40      3.15000       137.89
Waits          0.00          ---          ---      0.00000          ---
Totals       263.30       131.24         0.40      3.78900       274.74


Request Latency Distribution
Type     <= msec         Percent
GET       2.300        11.30
GET       2.400        16.71
GET       2.500        21.99
GET       2.600        27.25
GET       2.700        31.92
GET       2.800        36.27
GET       2.900        39.91
GET       3.000        43.87
GET       3.100        46.98
GET       3.200        49.22
GET       3.300        51.88
GET       3.400        54.75
GET       3.500        57.98
GET       3.600        61.53
GET       3.700        65.58
GET       3.800        69.56
GET       3.900        73.10
GET       4.000        76.62
GET       4.100        79.89
GET       4.200        82.67
GET       4.300        85.10
GET       4.400        87.24
GET       4.500        88.93
GET       4.600        90.48
GET       4.700        91.85
GET       4.800        92.82
GET       4.900        93.86
GET       5.000        94.73
GET       5.100        95.43
GET       5.200        95.93
GET       5.300        96.45
GET       5.400        96.90
GET       5.500        97.25
GET       5.600        97.49
GET       5.700        97.78
GET       5.800        97.95
GET       5.900        98.10
GET       6.000        98.22
GET       6.100        98.40
GET       6.200        98.52
GET       6.300        98.56
GET       6.400        98.61
GET       6.500        98.67
GET       6.600        98.71
GET       6.700        98.81
GET       6.800        98.86
GET       6.900        98.92
GET       7.000        99.02
GET       7.200        99.06
GET       7.300        99.14
GET       7.400        99.21
GET       7.500        99.23
GET       7.600        99.27
GET       7.700        99.30
GET       7.800        99.33
GET       7.900        99.35
GET       8.200        99.37
GET       8.300        99.39
GET       8.500        99.43
GET       8.600        99.45
GET       8.700        99.46
GET       8.800        99.47
GET       8.900        99.48
GET       9.300        99.50
GET       9.400        99.55
GET       9.500        99.56
GET       9.600        99.59
GET       9.700        99.62
GET       9.800        99.67
GET       9.900        99.68
GET      10.000        99.75
GET      11.000        99.82
GET      12.000        99.83
GET      13.000        99.84
GET      14.000        99.85
GET      15.000        99.87
GET      16.000        99.89
GET      18.000        99.91
GET      23.000        99.93
GET      24.000        99.95
GET      25.000        99.96
GET      38.000        99.97
GET      44.000        99.99
GET      53.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         123.36          ---          ---      4.54600       128.22
Gets         123.36      1107.09         3.13      3.53500      1153.50
Waits          0.00          ---          ---      0.00000          ---
Totals       246.72      1107.09         3.13      4.04000      1281.72


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.300         0.27
SET       3.400         1.30
SET       3.500         4.12
SET       3.600         8.70
SET       3.700        14.98
SET       3.800        22.56
SET       3.900        30.03
SET       4.000        37.68
SET       4.100        44.96
SET       4.200        51.39
SET       4.300        57.44
SET       4.400        63.04
SET       4.500        67.77
SET       4.600        71.80
SET       4.700        75.40
SET       4.800        78.75
SET       4.900        81.56
SET       5.000        83.88
SET       5.100        85.69
SET       5.200        87.52
SET       5.300        88.64
SET       5.400        89.79
SET       5.500        90.83
SET       5.600        91.84
SET       5.700        92.62
SET       5.800        93.25
SET       5.900        93.72
SET       6.000        94.33
SET       6.100        94.79
SET       6.200        95.10
SET       6.300        95.30
SET       6.400        95.57
SET       6.500        95.89
SET       6.600        96.08
SET       6.700        96.31
SET       6.800        96.45
SET       6.900        96.57
SET       7.000        96.65
SET       7.100        96.81
SET       7.200        96.99
SET       7.300        97.10
SET       7.400        97.20
SET       7.500        97.33
SET       7.600        97.38
SET       7.700        97.47
SET       7.800        97.53
SET       7.900        97.54
SET       8.000        97.58
SET       8.100        97.72
SET       8.200        97.81
SET       8.300        97.88
SET       8.400        97.97
SET       8.500        98.04
SET       8.600        98.10
SET       8.700        98.12
SET       8.800        98.19
SET       8.900        98.22
SET       9.000        98.26
SET       9.100        98.30
SET       9.200        98.39
SET       9.300        98.42
SET       9.400        98.47
SET       9.500        98.54
SET       9.600        98.64
SET       9.700        98.70
SET       9.800        98.72
SET       9.900        98.77
SET      10.000        99.01
SET      11.000        99.34
SET      12.000        99.49
SET      13.000        99.57
SET      14.000        99.65
SET      15.000        99.70
SET      16.000        99.72
SET      17.000        99.77
SET      18.000        99.82
SET      19.000        99.84
SET      21.000        99.88
SET      22.000        99.89
SET      23.000        99.91
SET      24.000        99.95
SET      25.000        99.96
SET      31.000        99.97
SET      32.000        99.99
SET      35.000       100.00
---
GET       1.900         0.07
GET       2.000         0.43
GET       2.100         1.45
GET       2.200         3.67
GET       2.300         7.47
GET       2.400        12.51
GET       2.500        18.12
GET       2.600        23.71
GET       2.700        29.14
GET       2.800        34.04
GET       2.900        38.19
GET       3.000        42.58
GET       3.100        45.93
GET       3.200        48.78
GET       3.300        51.76
GET       3.400        54.46
GET       3.500        57.09
GET       3.600        60.28
GET       3.700        63.39
GET       3.800        66.67
GET       3.900        70.10
GET       4.000        73.94
GET       4.100        76.88
GET       4.200        79.75
GET       4.300        82.32
GET       4.400        84.72
GET       4.500        86.48
GET       4.600        88.27
GET       4.700        90.02
GET       4.800        91.23
GET       4.900        92.35
GET       5.000        93.38
GET       5.100        94.14
GET       5.200        94.81
GET       5.300        95.45
GET       5.400        95.99
GET       5.500        96.27
GET       5.600        96.61
GET       5.700        97.00
GET       5.800        97.22
GET       5.900        97.47
GET       6.000        97.72
GET       6.100        97.88
GET       6.200        97.96
GET       6.300        98.05
GET       6.400        98.20
GET       6.500        98.32
GET       6.600        98.37
GET       6.700        98.45
GET       6.800        98.47
GET       6.900        98.54
GET       7.000        98.58
GET       7.100        98.64
GET       7.200        98.68
GET       7.300        98.72
GET       7.400        98.73
GET       7.500        98.77
GET       7.600        98.81
GET       7.700        98.84
GET       7.800        98.87
GET       7.900        98.88
GET       8.000        98.89
GET       8.100        98.97
GET       8.200        98.99
GET       8.300        99.04
GET       8.400        99.08
GET       8.500        99.09
GET       8.600        99.12
GET       8.700        99.15
GET       8.800        99.18
GET       8.900        99.19
GET       9.000        99.22
GET       9.100        99.23
GET       9.200        99.28
GET       9.300        99.35
GET       9.400        99.38
GET       9.500        99.39
GET       9.600        99.45
GET       9.700        99.49
GET       9.800        99.50
GET       9.900        99.51
GET      10.000        99.70
GET      11.000        99.77
GET      12.000        99.84
GET      14.000        99.85
GET      16.000        99.88
GET      18.000        99.89
GET      19.000        99.92
GET      20.000        99.93
GET      23.000        99.95
GET      27.000        99.96
GET      32.000        99.97
GET      37.000       100.00
---
