1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         167.67          ---          ---      3.36300       174.28
Gets         167.65       165.45         2.20      2.58200       173.86
Waits          0.00          ---          ---      0.00000          ---
Totals       335.32       165.45         2.20      2.97300       348.14


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.04
SET       2.400         0.67
SET       2.500         3.38
SET       2.600         8.50
SET       2.700        15.91
SET       2.800        24.60
SET       2.900        33.60
SET       3.000        43.41
SET       3.100        51.28
SET       3.200        58.57
SET       3.300        65.08
SET       3.400        70.63
SET       3.500        75.48
SET       3.600        79.56
SET       3.700        83.01
SET       3.800        85.83
SET       3.900        88.29
SET       4.000        90.54
SET       4.100        92.02
SET       4.200        93.08
SET       4.300        93.94
SET       4.400        94.75
SET       4.500        95.31
SET       4.600        95.87
SET       4.700        96.26
SET       4.800        96.52
SET       4.900        96.72
SET       5.000        97.04
SET       5.100        97.21
SET       5.200        97.41
SET       5.300        97.56
SET       5.400        97.64
SET       5.500        97.76
SET       5.600        97.89
SET       5.700        97.95
SET       5.800        98.08
SET       5.900        98.20
SET       6.000        98.28
SET       6.100        98.42
SET       6.200        98.47
SET       6.300        98.55
SET       6.400        98.61
SET       6.500        98.68
SET       6.600        98.70
SET       6.700        98.72
SET       6.800        98.76
SET       6.900        98.78
SET       7.000        98.86
SET       7.100        98.88
SET       7.200        98.89
SET       7.300        98.91
SET       7.400        98.94
SET       7.500        98.97
SET       7.600        99.02
SET       7.700        99.07
SET       7.800        99.11
SET       8.000        99.12
SET       8.200        99.17
SET       8.300        99.18
SET       8.400        99.19
SET       8.500        99.20
SET       8.600        99.23
SET       8.700        99.26
SET       8.900        99.29
SET       9.000        99.30
SET       9.100        99.33
SET       9.200        99.34
SET       9.300        99.37
SET       9.500        99.41
SET       9.600        99.43
SET       9.700        99.44
SET       9.800        99.48
SET       9.900        99.52
SET      10.000        99.56
SET      11.000        99.67
SET      12.000        99.73
SET      13.000        99.76
SET      14.000        99.78
SET      15.000        99.80
SET      16.000        99.81
SET      17.000        99.82
SET      19.000        99.84
SET      20.000        99.86
SET      21.000        99.88
SET      22.000        99.91
SET      25.000        99.93
SET      26.000        99.95
SET      30.000        99.96
SET      32.000        99.97
SET      34.000        99.98
SET      40.000        99.99
SET      49.000       100.00
---
GET       0.450         0.01
GET       0.470         0.03
GET       0.480         0.04
GET       0.510         0.06
GET       0.520         0.07
GET       0.530         0.10
GET       0.540         0.16
GET       0.550         0.23
GET       0.560         0.39
GET       0.570         0.45
GET       0.580         0.48
GET       0.590         0.58
GET       0.600         0.69
GET       0.610         0.79
GET       0.620         0.85
GET       0.630         0.99
GET       0.640         1.13
GET       0.650         1.25
GET       0.660         1.44
GET       0.670         1.53
GET       0.680         1.59
GET       0.690         1.81
GET       0.700         1.96
GET       0.710         2.11
GET       0.720         2.29
GET       0.730         2.51
GET       0.740         2.70
GET       0.750         2.97
GET       0.760         3.19
GET       0.770         3.38
GET       0.780         3.64
GET       0.790         3.94
GET       0.800         4.14
GET       0.810         4.41
GET       0.820         4.64
GET       0.830         4.97
GET       0.840         5.26
GET       0.850         5.48
GET       0.860         5.79
GET       0.870         6.05
GET       0.880         6.42
GET       0.890         6.69
GET       0.900         7.03
GET       0.910         7.44
GET       0.920         7.76
GET       0.930         8.08
GET       0.940         8.33
GET       0.950         8.74
GET       0.960         9.02
GET       0.970         9.41
GET       0.980         9.75
GET       0.990        10.06
GET       1.000        11.98
GET       1.100        15.03
GET       1.200        18.17
GET       1.300        20.85
GET       1.400        23.59
GET       1.500        25.90
GET       1.600        27.70
GET       1.700        29.25
GET       1.800        30.60
GET       1.900        32.00
GET       2.000        32.96
GET       2.100        33.76
GET       2.200        34.21
GET       2.300        34.72
GET       2.400        36.09
GET       2.500        38.85
GET       2.600        42.82
GET       2.700        47.96
GET       2.800        53.53
GET       2.900        59.06
GET       3.000        65.52
GET       3.100        70.70
GET       3.200        75.16
GET       3.300        79.24
GET       3.400        82.71
GET       3.500        85.87
GET       3.600        88.24
GET       3.700        90.21
GET       3.800        91.96
GET       3.900        93.20
GET       4.000        94.55
GET       4.100        95.31
GET       4.200        95.87
GET       4.300        96.46
GET       4.400        96.89
GET       4.500        97.26
GET       4.600        97.60
GET       4.700        97.85
GET       4.800        98.03
GET       4.900        98.12
GET       5.000        98.29
GET       5.100        98.42
GET       5.200        98.49
GET       5.300        98.56
GET       5.400        98.64
GET       5.500        98.70
GET       5.600        98.78
GET       5.700        98.81
GET       5.800        98.89
GET       5.900        98.93
GET       6.000        98.96
GET       6.100        99.02
GET       6.200        99.05
GET       6.300        99.09
GET       6.400        99.13
GET       6.500        99.16
GET       6.600        99.21
GET       6.700        99.25
GET       6.800        99.29
GET       6.900        99.34
GET       7.000        99.36
GET       7.100        99.38
GET       7.200        99.41
GET       7.300        99.45
GET       7.400        99.46
GET       7.600        99.47
GET       7.700        99.53
GET       7.900        99.54
GET       8.000        99.56
GET       8.100        99.58
GET       8.200        99.60
GET       8.300        99.61
GET       8.400        99.62
GET       8.500        99.64
GET       8.600        99.68
GET       8.700        99.70
GET       8.800        99.72
GET       8.900        99.75
GET       9.000        99.76
GET       9.100        99.78
GET       9.200        99.79
GET       9.300        99.81
GET       9.400        99.82
GET       9.800        99.83
GET       9.900        99.84
GET      10.000        99.85
GET      11.000        99.92
GET      12.000        99.96
GET      13.000        99.97
GET      17.000        99.98
GET      35.000        99.99
GET      38.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         151.65          ---          ---      3.26800       157.63
Gets         151.63       451.91         2.98      3.30600       471.86
Waits          0.00          ---          ---      0.00000          ---
Totals       303.28       451.91         2.98      3.28700       629.49


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.09
SET       2.400         1.21
SET       2.500         4.65
SET       2.600        11.11
SET       2.700        20.10
SET       2.800        29.62
SET       2.900        39.25
SET       3.000        48.99
SET       3.100        57.19
SET       3.200        64.25
SET       3.300        70.40
SET       3.400        75.50
SET       3.500        79.96
SET       3.600        83.31
SET       3.700        86.13
SET       3.800        88.37
SET       3.900        90.22
SET       4.000        92.08
SET       4.100        93.11
SET       4.200        94.05
SET       4.300        94.75
SET       4.400        95.42
SET       4.500        95.82
SET       4.600        96.22
SET       4.700        96.54
SET       4.800        96.79
SET       4.900        97.14
SET       5.000        97.43
SET       5.100        97.58
SET       5.200        97.73
SET       5.300        97.81
SET       5.400        97.97
SET       5.500        98.08
SET       5.600        98.20
SET       5.700        98.26
SET       5.800        98.34
SET       5.900        98.38
SET       6.000        98.45
SET       6.100        98.49
SET       6.200        98.53
SET       6.300        98.62
SET       6.400        98.66
SET       6.500        98.74
SET       6.600        98.79
SET       6.700        98.86
SET       6.800        98.89
SET       6.900        98.91
SET       7.000        98.99
SET       7.100        99.08
SET       7.200        99.13
SET       7.300        99.16
SET       7.400        99.21
SET       7.500        99.24
SET       7.600        99.25
SET       7.700        99.31
SET       7.800        99.33
SET       7.900        99.36
SET       8.000        99.38
SET       8.100        99.41
SET       8.300        99.43
SET       8.400        99.46
SET       8.500        99.48
SET       8.600        99.49
SET       8.700        99.51
SET       9.100        99.53
SET       9.300        99.54
SET       9.500        99.56
SET       9.600        99.60
SET       9.700        99.62
SET       9.800        99.63
SET       9.900        99.64
SET      10.000        99.69
SET      11.000        99.76
SET      12.000        99.81
SET      13.000        99.86
SET      15.000        99.89
SET      17.000        99.91
SET      20.000        99.92
SET      23.000        99.93
SET      24.000        99.97
SET      25.000        99.99
SET      42.000       100.00
---
GET       2.300         0.03
GET       2.400         0.48
GET       2.500         3.22
GET       2.600         8.84
GET       2.700        16.76
GET       2.800        25.61
GET       2.900        35.15
GET       3.000        44.91
GET       3.100        53.23
GET       3.200        60.96
GET       3.300        67.42
GET       3.400        72.96
GET       3.500        77.35
GET       3.600        81.33
GET       3.700        84.24
GET       3.800        86.73
GET       3.900        89.06
GET       4.000        90.88
GET       4.100        92.27
GET       4.200        93.41
GET       4.300        94.25
GET       4.400        94.90
GET       4.500        95.49
GET       4.600        95.85
GET       4.700        96.19
GET       4.800        96.53
GET       4.900        96.82
GET       5.000        97.08
GET       5.100        97.23
GET       5.200        97.43
GET       5.300        97.58
GET       5.400        97.75
GET       5.500        97.91
GET       5.600        98.07
GET       5.700        98.19
GET       5.800        98.27
GET       5.900        98.40
GET       6.000        98.47
GET       6.100        98.56
GET       6.200        98.63
GET       6.300        98.68
GET       6.400        98.77
GET       6.500        98.80
GET       6.600        98.87
GET       6.700        98.92
GET       6.800        98.97
GET       6.900        99.04
GET       7.000        99.08
GET       7.100        99.10
GET       7.200        99.14
GET       7.300        99.20
GET       7.400        99.25
GET       7.500        99.27
GET       7.600        99.29
GET       7.700        99.30
GET       7.800        99.34
GET       7.900        99.36
GET       8.000        99.38
GET       8.100        99.40
GET       8.200        99.41
GET       8.300        99.42
GET       8.400        99.44
GET       8.500        99.47
GET       8.600        99.49
GET       8.700        99.51
GET       8.800        99.56
GET       8.900        99.59
GET       9.000        99.62
GET       9.200        99.64
GET       9.300        99.66
GET       9.500        99.67
GET       9.800        99.68
GET      10.000        99.81
GET      11.000        99.88
GET      12.000        99.93
GET      13.000        99.95
GET      14.000        99.96
GET      15.000        99.97
GET      31.000        99.98
GET      34.000        99.99
GET      37.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         145.79          ---          ---      3.37400       151.54
Gets         145.78       869.40         5.25      3.46300       906.36
Waits          0.00          ---          ---      0.00000          ---
Totals       291.57       869.40         5.25      3.41900      1057.90


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.200         0.02
SET       2.300         0.34
SET       2.400         1.21
SET       2.500         4.08
SET       2.600         9.50
SET       2.700        16.54
SET       2.800        24.61
SET       2.900        33.74
SET       3.000        42.78
SET       3.100        50.49
SET       3.200        57.70
SET       3.300        64.28
SET       3.400        69.66
SET       3.500        74.49
SET       3.600        78.24
SET       3.700        81.72
SET       3.800        84.71
SET       3.900        87.45
SET       4.000        89.56
SET       4.100        91.11
SET       4.200        92.34
SET       4.300        93.13
SET       4.400        94.02
SET       4.500        94.70
SET       4.600        95.23
SET       4.700        95.75
SET       4.800        96.17
SET       4.900        96.48
SET       5.000        96.88
SET       5.100        97.11
SET       5.200        97.27
SET       5.300        97.34
SET       5.400        97.47
SET       5.500        97.62
SET       5.600        97.78
SET       5.700        97.89
SET       5.800        97.95
SET       5.900        98.06
SET       6.000        98.14
SET       6.100        98.21
SET       6.200        98.24
SET       6.300        98.29
SET       6.400        98.32
SET       6.500        98.35
SET       6.600        98.40
SET       6.700        98.45
SET       6.800        98.50
SET       6.900        98.53
SET       7.000        98.56
SET       7.100        98.63
SET       7.200        98.66
SET       7.300        98.72
SET       7.400        98.74
SET       7.600        98.81
SET       7.700        98.88
SET       7.800        98.90
SET       7.900        98.93
SET       8.100        98.95
SET       8.200        98.97
SET       8.300        99.02
SET       8.400        99.07
SET       8.500        99.14
SET       8.600        99.19
SET       8.700        99.25
SET       8.800        99.27
SET       8.900        99.30
SET       9.000        99.31
SET       9.200        99.33
SET       9.300        99.39
SET       9.400        99.44
SET       9.700        99.45
SET       9.800        99.47
SET       9.900        99.51
SET      10.000        99.60
SET      11.000        99.74
SET      12.000        99.77
SET      13.000        99.82
SET      14.000        99.83
SET      15.000        99.86
SET      16.000        99.87
SET      18.000        99.89
SET      20.000        99.91
SET      22.000        99.92
SET      23.000        99.93
SET      28.000        99.97
SET      32.000        99.98
