1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         129.07          ---          ---      4.47600       134.16
Gets         129.07       128.77         0.30      3.25400       135.28
Waits          0.00          ---          ---      0.00000          ---
Totals       258.13       128.77         0.30      3.86500       269.44


Request Latency Distribution
Type     <= msec         Percent
GET       9.200        99.68
GET       9.500        99.69
GET       9.600        99.72
GET       9.700        99.74
GET       9.800        99.77
GET       9.900        99.79
GET      10.000        99.82
GET      11.000        99.85
GET      13.000        99.87
GET      14.000        99.90
GET      17.000        99.94
GET      20.000        99.95
GET      22.000        99.96
GET      24.000        99.97
GET      28.000        99.99
GET      29.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         111.20          ---          ---      4.44300       115.58
Gets         111.20       332.89         0.70      4.52900       347.56
Waits          0.00          ---          ---      0.00000          ---
Totals       222.39       332.89         0.70      4.48600       463.14


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.200         0.01
SET       3.300         0.43
SET       3.400         1.98
SET       3.500         5.50
SET       3.600        10.91
SET       3.700        17.81
SET       3.800        25.13
SET       3.900        33.60
SET       4.000        42.04
SET       4.100        49.10
SET       4.200        55.79
SET       4.300        61.33
SET       4.400        66.68
SET       4.500        71.00
SET       4.600        75.18
SET       4.700        78.57
SET       4.800        81.62
SET       4.900        84.35
SET       5.000        86.59
SET       5.100        88.14
SET       5.200        89.64
SET       5.300        90.81
SET       5.400        91.74
SET       5.500        92.73
SET       5.600        93.47
SET       5.700        93.96
SET       5.800        94.47
SET       5.900        95.01
SET       6.000        95.52
SET       6.100        95.80
SET       6.200        96.16
SET       6.300        96.42
SET       6.400        96.60
SET       6.500        96.87
SET       6.600        97.06
SET       6.700        97.20
SET       6.800        97.27
SET       6.900        97.42
SET       7.000        97.63
SET       7.100        97.71
SET       7.200        97.81
SET       7.300        97.89
SET       7.400        97.96
SET       7.500        98.08
SET       7.600        98.11
SET       7.700        98.20
SET       7.800        98.34
SET       7.900        98.35
SET       8.000        98.41
SET       8.100        98.53
SET       8.200        98.59
SET       8.300        98.62
SET       8.400        98.64
SET       8.500        98.68
SET       8.600        98.70
SET       8.700        98.71
SET       8.800        98.76
SET       8.900        98.82
SET       9.000        98.88
SET       9.100        98.92
SET       9.300        98.94
SET       9.400        98.97
SET       9.500        99.01
SET       9.600        99.03
SET       9.700        99.07
SET       9.800        99.13
SET       9.900        99.15
SET      10.000        99.39
SET      11.000        99.57
SET      12.000        99.66
SET      13.000        99.73
SET      15.000        99.75
SET      16.000        99.76
SET      17.000        99.82
SET      20.000        99.84
SET      21.000        99.87
SET      23.000        99.88
SET      24.000        99.90
SET      26.000        99.91
SET      29.000        99.93
SET      32.000        99.94
SET      34.000        99.96
SET      36.000        99.97
SET      38.000        99.99
SET      39.000       100.00
---
GET       3.300         0.15
GET       3.400         0.82
GET       3.500         2.94
GET       3.600         7.09
GET       3.700        13.50
GET       3.800        20.20
GET       3.900        27.67
GET       4.000        36.21
GET       4.100        43.56
GET       4.200        50.49
GET       4.300        56.49
GET       4.400        62.17
GET       4.500        67.48
GET       4.600        71.76
GET       4.700        75.45
GET       4.800        78.45
GET       4.900        81.61
GET       5.000        84.43
GET       5.100        86.56
GET       5.200        88.19
GET       5.300        89.52
GET       5.400        90.74
GET       5.500        91.86
GET       5.600        92.84
GET       5.700        93.50
GET       5.800        94.03
GET       5.900        94.62
GET       6.000        94.99
GET       6.100        95.44
GET       6.200        95.86
GET       6.300        96.10
GET       6.400        96.36
GET       6.500        96.54
GET       6.600        96.76
GET       6.700        96.93
GET       6.800        97.12
GET       6.900        97.26
GET       7.000        97.39
GET       7.100        97.51
GET       7.200        97.60
GET       7.300        97.71
GET       7.400        97.77
GET       7.500        97.92
GET       7.600        97.96
GET       7.700        98.02
GET       7.800        98.05
GET       7.900        98.11
GET       8.000        98.26
GET       8.100        98.32
GET       8.200        98.37
GET       8.300        98.43
GET       8.400        98.46
GET       8.500        98.55
GET       8.600        98.61
GET       8.700        98.64
GET       8.800        98.67
GET       8.900        98.71
GET       9.100        98.76
GET       9.200        98.79
GET       9.300        98.82
GET       9.400        98.88
GET       9.500        98.91
GET       9.600        98.95
GET       9.700        99.00
GET       9.800        99.01
GET       9.900        99.06
GET      10.000        99.24
GET      11.000        99.49
GET      12.000        99.58
GET      13.000        99.63
GET      14.000        99.67
GET      16.000        99.70
GET      17.000        99.76
GET      18.000        99.79
GET      19.000        99.82
GET      21.000        99.87
GET      22.000        99.88
GET      23.000        99.90
GET      24.000        99.93
GET      25.000        99.94
GET      27.000        99.96
GET      35.000        99.97
GET      37.000        99.99
GET      39.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         109.69          ---          ---      4.51000       114.02
Gets         109.69       657.04         1.10      4.58300       684.93
Waits          0.00          ---          ---      0.00000          ---
Totals       219.38       657.04         1.10      4.54700       798.95


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.300         0.27
SET       3.400         1.78
SET       3.500         5.27
SET       3.600        10.41
SET       3.700        17.23
SET       3.800        24.60
SET       3.900        31.87
SET       4.000        39.93
SET       4.100        46.76
SET       4.200        53.95
SET       4.300        59.59
SET       4.400        65.03
SET       4.500        70.05
SET       4.600        73.82
SET       4.700        77.30
SET       4.800        80.39
SET       4.900        82.88
SET       5.000        85.17
SET       5.100        86.86
SET       5.200        88.32
SET       5.300        89.78
SET       5.400        90.85
SET       5.500        91.78
SET       5.600        92.74
SET       5.700        93.41
SET       5.800        93.94
SET       5.900        94.38
SET       6.000        94.70
SET       6.100        95.00
SET       6.200        95.29
SET       6.300        95.61
SET       6.400        95.96
SET       6.500        96.17
SET       6.600        96.34
SET       6.700        96.49
SET       6.800        96.70
SET       6.900        96.87
SET       7.000        96.98
SET       7.100        97.11
SET       7.200        97.17
SET       7.300        97.28
SET       7.400        97.43
SET       7.500        97.54
SET       7.600        97.61
SET       7.700        97.72
SET       7.800        97.78
SET       7.900        97.90
SET       8.000        98.01
SET       8.100        98.07
SET       8.200        98.18
SET       8.300        98.25
SET       8.400        98.33
SET       8.500        98.36
SET       8.600        98.40
SET       8.700        98.45
SET       8.800        98.50
SET       8.900        98.53
SET       9.000        98.57
SET       9.100        98.62
SET       9.200        98.66
SET       9.300        98.71
SET       9.400        98.77
SET       9.500        98.86
SET       9.600        98.91
SET       9.700        98.95
SET       9.800        99.00
SET       9.900        99.03
SET      10.000        99.26
SET      11.000        99.45
SET      12.000        99.56
SET      14.000        99.57
SET      15.000        99.62
SET      16.000        99.67
SET      17.000        99.71
SET      18.000        99.76
SET      19.000        99.77
SET      20.000        99.79
SET      23.000        99.80
SET      24.000        99.85
SET      25.000        99.86
SET      26.000        99.88
SET      27.000        99.89
SET      29.000        99.91
SET      32.000        99.94
SET      34.000        99.97
SET      44.000        99.98
SET      54.000       100.00
---
GET       3.300         0.03
GET       3.400         0.26
GET       3.500         1.69
GET       3.600         4.92
GET       3.700         9.83
GET       3.800        16.12
GET       3.900        23.38
GET       4.000        31.69
GET       4.100        39.59
GET       4.200        46.66
GET       4.300        53.56
GET       4.400        59.45
GET       4.500        64.90
GET       4.600        69.93
GET       4.700        73.70
GET       4.800        77.32
GET       4.900        80.14
GET       5.000        82.82
GET       5.100        85.13
GET       5.200        87.04
GET       5.300        88.54
GET       5.400        89.65
GET       5.500        90.91
GET       5.600        91.77
GET       5.700        92.60
GET       5.800        93.32
GET       5.900        93.83
GET       6.000        94.44
GET       6.100        95.00
GET       6.200        95.46
GET       6.300        95.87
GET       6.400        96.00
GET       6.500        96.25
GET       6.600        96.57
GET       6.700        96.67
GET       6.800        96.92
GET       6.900        97.04
GET       7.000        97.22
GET       7.100        97.31
GET       7.200        97.39
GET       7.300        97.52
GET       7.400        97.69
GET       7.500        97.74
GET       7.600        97.78
GET       7.700        97.83
GET       7.800        97.89
GET       7.900        97.98
GET       8.000        98.02
GET       8.100        98.07
GET       8.200        98.10
GET       8.300        98.16
GET       8.400        98.19
GET       8.500        98.28
GET       8.600        98.33
GET       8.700        98.37
GET       8.800        98.40
GET       8.900        98.47
GET       9.000        98.48
GET       9.100        98.54
GET       9.200        98.62
GET       9.300        98.63
GET       9.400        98.68
GET       9.500        98.74
GET       9.600        98.80
GET       9.800        98.85
GET       9.900        98.88
GET      10.000        99.23
GET      11.000        99.51
GET      12.000        99.60
GET      13.000        99.68
GET      14.000        99.71
GET      15.000        99.73
GET      16.000        99.80
GET      17.000        99.83
GET      18.000        99.88
GET      21.000        99.89
GET      23.000        99.92
GET      24.000        99.94
GET      25.000        99.97
GET      35.000        99.98
GET      37.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         108.31          ---          ---      4.52300       112.58
Gets         108.30       972.58         2.08      4.68400      1013.34
Waits          0.00          ---          ---      0.00000          ---
Totals       216.61       972.58         2.08      4.60300      1125.92


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.200         0.06
SET       3.300         0.54
SET       3.400         1.85
SET       3.500         5.69
SET       3.600        10.68
SET       3.700        17.54
SET       3.800        25.31
SET       3.900        33.81
SET       4.000        42.39
SET       4.100        48.58
SET       4.200        55.18
SET       4.300        60.84
SET       4.400        65.89
SET       4.500        70.60
SET       4.600        74.26
SET       4.700        77.75
SET       4.800        80.46
SET       4.900        82.86
SET       5.000        84.95
SET       5.100        86.66
SET       5.200        87.95
SET       5.300        89.08
SET       5.400        90.18
SET       5.500        91.12
SET       5.600        91.81
SET       5.700        92.51
SET       5.800        93.03
SET       5.900        93.61
SET       6.000        94.00
SET       6.100        94.34
SET       6.200        94.68
SET       6.300        95.01
SET       6.400        95.21
SET       6.500        95.37
SET       6.600        95.45
SET       6.700        95.66
SET       6.800        95.78
SET       6.900        95.95
SET       7.000        96.11
SET       7.100        96.31
SET       7.200        96.45
SET       7.300        96.54
SET       7.400        96.66
SET       7.500        96.75
SET       7.600        96.86
SET       7.700        96.92
SET       7.800        97.01
SET       7.900        97.06
SET       8.000        97.09
SET       8.100        97.18
SET       8.200        97.26
SET       8.300        97.37
SET       8.400        97.43
SET       8.500        97.51
SET       8.600        97.58
SET       8.700        97.62
SET       8.800        97.65
SET       8.900        97.72
SET       9.000        97.75
SET       9.100        97.83
SET       9.200        97.91
SET       9.300        98.02
SET       9.400        98.20
SET       9.500        98.26
SET       9.600        98.34
SET       9.700        98.40
SET       9.800        98.54
SET       9.900        98.66
SET      10.000        99.05
SET      11.000        99.38
SET      12.000        99.54
SET      13.000        99.66
SET      14.000        99.71
SET      15.000        99.75
SET      16.000        99.80
SET      17.000        99.83
SET      19.000        99.85
SET      20.000        99.86
SET      21.000        99.88
SET      22.000        99.89
SET      31.000        99.91
SET      33.000        99.92
SET      34.000        99.94
SET      35.000        99.97
SET      37.000        99.98
SET      44.000       100.00
---
GET       3.300         0.02
GET       3.400         0.18
GET       3.500         1.11
GET       3.600         3.23
GET       3.700         7.45
GET       3.800        13.13
GET       3.900        20.38
GET       4.000        28.62
GET       4.100        36.95
GET       4.200        44.41
GET       4.300        51.39
GET       4.400        58.02
GET       4.500        63.71
GET       4.600        68.65
GET       4.700        72.62
GET       4.800        76.13
GET       4.900        79.44
GET       5.000        82.10
GET       5.100        84.23
GET       5.200        86.00
GET       5.300        87.35
GET       5.400        88.77
GET       5.500        89.81
GET       5.600        90.74
GET       5.700        91.52
GET       5.800        92.20
GET       5.900        92.78
GET       6.000        93.27
GET       6.100        93.71
GET       6.200        94.06
GET       6.300        94.41
GET       6.400        94.61
GET       6.500        94.91
GET       6.600        95.21
GET       6.700        95.43
GET       6.800        95.66
GET       6.900        95.72
GET       7.000        95.88
GET       7.100        96.06
GET       7.200        96.18
GET       7.300        96.31
GET       7.400        96.45
GET       7.500        96.55
GET       7.600        96.63
GET       7.700        96.75
GET       7.800        96.85
GET       7.900        96.91
GET       8.000        97.00
GET       8.100        97.11
GET       8.200        97.12
GET       8.300        97.14
GET       8.400        97.15
GET       8.500        97.20
GET       8.600        97.26
GET       8.700        97.32
GET       8.900        97.37
GET       9.000        97.45
GET       9.100        97.48
GET       9.200        97.65
GET       9.300        97.66
GET       9.400        97.75
GET       9.500        97.78
GET       9.600        97.88
GET       9.700        97.94
GET       9.800        98.00
GET       9.900        98.15
GET      10.000        98.60
GET      11.000        99.46
GET      12.000        99.65
GET      13.000        99.69
GET      14.000        99.71
GET      15.000        99.74
GET      16.000        99.77
GET      17.000        99.80
GET      19.000        99.82
GET      21.000        99.86
GET      22.000        99.88
GET      24.000        99.89
GET      25.000        99.92
GET      29.000        99.94
GET      34.000        99.95
GET      36.000        99.97
GET      38.000        99.98
GET      50.000       100.00
---
