1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         173.08          ---          ---      3.28200       179.91
Gets         173.08       172.73         0.35      2.47700       181.47
Waits          0.00          ---          ---      0.00000          ---
Totals       346.16       172.73         0.35      2.88000       361.38


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.200         0.01
SET       2.300         0.13
SET       2.400         1.15
SET       2.500         4.69
SET       2.600        11.27
SET       2.700        20.50
SET       2.800        30.17
SET       2.900        39.79
SET       3.000        48.96
SET       3.100        57.32
SET       3.200        64.33
SET       3.300        70.09
SET       3.400        75.24
SET       3.500        79.68
SET       3.600        83.03
SET       3.700        85.76
SET       3.800        87.99
SET       3.900        89.93
SET       4.000        91.78
SET       4.100        92.76
SET       4.200        93.63
SET       4.300        94.21
SET       4.400        94.79
SET       4.500        95.25
SET       4.600        95.69
SET       4.700        96.05
SET       4.800        96.38
SET       4.900        96.65
SET       5.000        96.88
SET       5.100        97.12
SET       5.200        97.28
SET       5.300        97.41
SET       5.400        97.63
SET       5.500        97.76
SET       5.600        97.90
SET       5.700        98.01
SET       5.800        98.09
SET       5.900        98.19
SET       6.000        98.25
SET       6.100        98.28
SET       6.200        98.34
SET       6.300        98.38
SET       6.400        98.45
SET       6.500        98.57
SET       6.600        98.65
SET       6.700        98.72
SET       6.800        98.78
SET       7.000        98.83
SET       7.100        98.85
SET       7.200        98.90
SET       7.300        98.96
SET       7.400        99.00
SET       7.500        99.04
SET       7.600        99.09
SET       7.700        99.11
SET       7.800        99.13
SET       7.900        99.17
SET       8.000        99.23
SET       8.100        99.24
SET       8.200        99.27
SET       8.300        99.32
SET       8.400        99.34
SET       8.500        99.35
SET       8.600        99.37
SET       8.700        99.41
SET       8.800        99.45
SET       8.900        99.47
SET       9.000        99.50
SET       9.100        99.53
SET       9.400        99.54
SET       9.500        99.55
SET       9.600        99.57
SET       9.700        99.60
SET       9.800        99.61
SET       9.900        99.62
SET      10.000        99.70
SET      11.000        99.77
SET      12.000        99.82
SET      13.000        99.86
SET      14.000        99.87
SET      17.000        99.89
SET      18.000        99.90
SET      19.000        99.91
SET      22.000        99.94
SET      23.000        99.95
SET      25.000        99.96
SET      29.000        99.97
SET      31.000        99.98
SET      32.000        99.99
SET      36.000       100.00
---
GET       0.450         0.01
GET       0.460         0.04
GET       0.470         0.05
GET       0.480         0.06
GET       0.490         0.09
GET       0.500         0.11
GET       0.510         0.16
GET       0.520         0.22
GET       0.530         0.28
GET       0.540         0.33
GET       0.550         0.40
GET       0.560         0.54
GET       0.570         0.64
GET       0.580         0.79
GET       0.590         0.94
GET       0.600         1.11
GET       0.610         1.23
GET       0.620         1.44
GET       0.630         1.62
GET       0.640         1.80
GET       0.650         1.92
GET       0.660         2.16
GET       0.670         2.35
GET       0.680         2.53
GET       0.690         2.73
GET       0.700         3.05
GET       0.710         3.27
GET       0.720         3.51
GET       0.730         3.72
GET       0.740         3.89
GET       0.750         4.14
GET       0.760         4.42
GET       0.770         4.64
GET       0.780         4.90
GET       0.790         5.19
GET       0.800         5.52
GET       0.810         5.86
GET       0.820         6.25
GET       0.830         6.60
GET       0.840         6.85
GET       0.850         7.30
GET       0.860         7.70
GET       0.870         8.01
GET       0.880         8.34
GET       0.890         8.65
GET       0.900         8.93
GET       0.910         9.22
GET       0.920         9.64
GET       0.930         9.96
GET       0.940        10.33
GET       0.950        10.76
GET       0.960        11.10
GET       0.970        11.51
GET       0.980        11.91
GET       0.990        12.29
GET       1.000        14.42
GET       1.100        17.63
GET       1.200        20.91
GET       1.300        23.77
GET       1.400        26.18
GET       1.500        28.17
GET       1.600        29.99
GET       1.700        31.28
GET       1.800        32.20
GET       1.900        33.37
GET       2.000        34.45
GET       2.100        35.20
GET       2.200        35.74
GET       2.300        36.57
GET       2.400        38.23
GET       2.500        41.56
GET       2.600        46.45
GET       2.700        52.13
GET       2.800        58.26
GET       2.900        64.52
GET       3.000        70.69
GET       3.100        75.66
GET       3.200        79.67
GET       3.300        83.28
GET       3.400        86.12
GET       3.500        88.51
GET       3.600        90.46
GET       3.700        92.15
GET       3.800        93.52
GET       3.900        94.55
GET       4.000        95.45
GET       4.100        96.12
GET       4.200        96.65
GET       4.300        96.99
GET       4.400        97.23
GET       4.500        97.41
GET       4.600        97.65
GET       4.700        97.89
GET       4.800        98.08
GET       4.900        98.20
GET       5.000        98.38
GET       5.100        98.51
GET       5.200        98.62
GET       5.300        98.76
GET       5.400        98.84
GET       5.500        98.92
GET       5.600        98.95
GET       5.700        99.02
GET       5.800        99.08
GET       5.900        99.10
GET       6.000        99.13
GET       6.100        99.20
GET       6.200        99.22
GET       6.300        99.26
GET       6.400        99.28
GET       6.500        99.29
GET       6.600        99.30
GET       6.700        99.33
GET       6.800        99.35
GET       6.900        99.37
GET       7.000        99.40
GET       7.200        99.42
GET       7.300        99.47
GET       7.400        99.50
GET       7.500        99.51
GET       7.600        99.54
GET       7.700        99.57
GET       7.800        99.62
GET       7.900        99.64
GET       8.000        99.66
GET       8.100        99.69
GET       8.200        99.71
GET       8.300        99.74
GET       8.400        99.75
GET       8.500        99.76
GET       8.600        99.78
GET       8.900        99.79
GET       9.000        99.81
GET       9.100        99.82
GET       9.200        99.84
GET       9.300        99.86
GET       9.400        99.88
GET       9.600        99.89
GET       9.700        99.93
GET       9.800        99.95
GET       9.900        99.96
GET      11.000        99.97
GET      12.000        99.99
GET      18.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         148.18          ---          ---      3.34400       154.02
Gets         148.16       443.59         0.90      3.38500       463.14
Waits          0.00          ---          ---      0.00000          ---
Totals       296.34       443.59         0.90      3.36400       617.16


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.03
SET       2.400         0.83
SET       2.500         3.54
SET       2.600         9.49
SET       2.700        17.80
SET       2.800        26.71
SET       2.900        36.54
SET       3.000        46.41
SET       3.100        54.66
SET       3.200        62.04
SET       3.300        68.14
SET       3.400        73.36
SET       3.500        78.30
SET       3.600        81.87
SET       3.700        85.00
SET       3.800        87.28
SET       3.900        89.21
SET       4.000        90.98
SET       4.100        92.16
SET       4.200        92.90
SET       4.300        93.69
SET       4.400        94.30
SET       4.500        94.77
SET       4.600        95.15
SET       4.700        95.42
SET       4.800        95.68
SET       4.900        96.02
SET       5.000        96.32
SET       5.100        96.55
SET       5.200        96.70
SET       5.300        96.91
SET       5.400        97.11
SET       5.500        97.28
SET       5.600        97.39
SET       5.700        97.53
SET       5.800        97.64
SET       5.900        97.72
SET       6.000        97.83
SET       6.100        97.89
SET       6.200        97.96
SET       6.300        98.03
SET       6.400        98.14
SET       6.500        98.22
SET       6.600        98.29
SET       6.700        98.36
SET       6.800        98.43
SET       6.900        98.53
SET       7.000        98.58
SET       7.100        98.63
SET       7.200        98.67
SET       7.300        98.71
SET       7.400        98.74
SET       7.500        98.77
SET       7.600        98.82
SET       7.700        98.83
SET       7.800        98.85
SET       7.900        98.92
SET       8.000        98.97
SET       8.100        99.00
SET       8.200        99.02
SET       8.300        99.07
SET       8.400        99.10
SET       8.500        99.13
SET       8.700        99.15
SET       8.800        99.21
SET       8.900        99.22
SET       9.000        99.26
SET       9.100        99.28
SET       9.200        99.29
SET       9.400        99.31
SET       9.500        99.35
SET       9.600        99.40
SET       9.700        99.43
SET       9.800        99.45
SET       9.900        99.47
SET      10.000        99.56
SET      11.000        99.66
SET      12.000        99.74
SET      13.000        99.75
SET      14.000        99.79
SET      16.000        99.80
SET      17.000        99.81
SET      18.000        99.83
SET      19.000        99.84
SET      20.000        99.88
SET      22.000        99.89
SET      23.000        99.92
SET      24.000        99.94
SET      25.000        99.97
SET      30.000        99.98
SET      32.000        99.99
SET      34.000       100.00
---
GET       2.300         0.02
GET       2.400         0.24
GET       2.500         1.89
GET       2.600         6.21
GET       2.700        13.12
GET       2.800        22.09
GET       2.900        31.83
GET       3.000        41.29
GET       3.100        50.01
GET       3.200        57.64
GET       3.300        64.66
GET       3.400        70.53
GET       3.500        75.28
GET       3.600        79.22
GET       3.700        82.61
GET       3.800        85.43
GET       3.900        87.67
