Configuration : nrThreads: 64 ,nrServers: 1 ,read sharded: true
Times in queue ,33855.56862745098,78967.9,125949.54901960785,288046.96078431373,534261.3333333334,3150866.64
Parsing times ,3692.2549019607845,3996.48,3293.921568627451,3703.823529411765,4265.313725490196,4602.04
Service times ,2177221.9411764704,2142330.02,2106460.568627451,2751748.0588235296,4026466.8039215687,5492623.3
Throughput ,1295.0980392156862,2596.68,5025.882352941177,7333.0,9599.529411764706,11427.56
Times in get ,2172353.3725490198,2137106.88,2101923.9803921566,2746332.31372549,4020652.6666666665,5485693.38
Times in set ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
Number of gets ,1295.0980392156862,2596.68,5025.882352941177,7333.0,9599.529411764706,11427.56
Number of sets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of misses get ,78.25490196078431,156.64,302.7843137254902,444.45098039215685,587.5490196078431,715.16
Arrival rate ,1295.0980392156862,2596.68,5025.882352941177,7332.941176470588,9599.176470588236,11428.26
std Times in queue ,11375.587065738457,12908.74082645127,32145.400496067068,46427.1572508853,80575.16706074314,613497.5280239525
std Parsing times ,584.9335977061756,570.1965375452321,626.2092571381313,1043.0588805217537,1241.537168033178,1166.1327148191276
std Service times ,46584.3748522664,54795.647387655205,55154.81563209323,221917.3760900585,328759.9766636456,924528.9169583909
std Throughput ,76.43644546993555,66.06720140917743,317.7647335409531,628.0767787460384,596.2544877127946,1378.0810254310377
std Times in get ,46567.41046824948,54724.33230017148,55153.58149077545,221771.81140203463,328755.98218761996,924221.5797547704
std Times in set ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of gets ,76.43644546993555,66.06720140917743,317.7647335409531,628.0767787460384,596.2544877127946,1378.0810254310377
std Number of sets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of misses get ,9.382628922119649,19.173493608178383,34.31286273425183,53.953058754991886,74.05600954020956,134.45572217086857
std Arrival rate ,76.43409053608495,66.04248478001388,317.5589801632965,627.9853951093036,594.5043214605712,1377.5453592294864
Thread 0 ,2190546.862745098,2128096.42,2097826.9803921566,2810364.098039216,4009014.5490196077,5419538.38
Thread std 0 ,146067.99971465612,79254.3619792524,115127.41467930046,291348.9586539314,350655.88835291576,940793.8313691042
Thread 1 ,2162540.3921568627,2126171.1,2117365.117647059,2740923.156862745,4014489.156862745,5484169.9
Thread std 1 ,126813.86278480415,86388.43871704934,94985.0870024652,277637.1327917339,347829.42025236296,945348.800955915
Thread 2 ,2157724.31372549,2148003.98,2102023.6470588236,2762558.9607843137,4014656.2352941176,5523778.76
Thread std 2 ,111111.47003086409,117945.11632448167,102030.76222215014,276659.21144519735,430666.0174715246,1050620.0973880596
Thread 3 ,2147794.0784313725,2146766.36,2108668.0588235296,2762985.568627451,4041651.901960784,5470674.64
Thread std 3 ,116925.76562757128,88902.39249615966,128918.67227789956,340069.05152314325,428971.01640923275,938719.8189972744
Thread 4 ,2138109.2,2146197.88,2109491.6666666665,2721863.470588235,3986177.5490196077,5555080.56
Thread std 4 ,108388.34720841273,81285.51145684964,105524.56405835878,257949.63050404654,330847.4503389327,924383.4259769174
Thread 5 ,2189515.470588235,2135152.54,2117537.529411765,2717226.098039216,4016404.117647059,5490834.7
Thread std 5 ,128633.29397855797,82269.08427394752,89525.18509164959,262530.0734427395,335041.7136521151,886434.2007070305
Thread 6 ,2193678.098039216,2153609.62,2104396.7647058824,2721936.4509803923,4083896.8235294116,5501409.32
Thread std 6 ,125907.99645062341,102087.93113619738,123120.89061594514,284495.03348714643,422487.90066953184,922597.8867064466
Thread 7 ,2223780.38,2117221.22,2120635.470588235,2768010.7843137253,4046603.2352941176,5468477.24
Thread std 7 ,257158.1398348138,68843.3692828577,127063.96569450412,307518.4770640173,358788.4437640983,845144.2807203929
Thread 8 ,2218169.78,2151431.06,2100728.9803921566,2725297.8039215687,4065750.2352941176,5488799.4
Thread std 8 ,240138.3984325,116533.69664282184,88465.33052252508,298722.95151273656,441244.7749266426,914996.8404623717
Thread 9 ,2154475.6470588236,2164369.82,2078562.2156862745,2754787.2156862747,4017355.9803921566,5540106.98
Thread std 9 ,108753.28669512908,119432.02561780077,68051.74256117582,318066.5064577101,451431.04261441703,1025522.8331855105
Thread 10 ,2155376.7647058824,2148022.54,2118472.568627451,2769036.294117647,4071184.0588235296,5509232.78
Thread std 10 ,109536.46411375313,91367.66842240939,140235.87065344656,271998.16063667,465349.6140519045,982532.586260157
Thread 11 ,2183939.44,2146770.94,2096607.7843137255,2676980.3725490198,4008533.0784313725,5545884.54
Thread std 11 ,199923.2383043256,131001.90163231232,76566.02581075075,189204.8540274758,331317.886976109,1296485.890423381
Thread 12 ,2185791.588235294,2143444.44,2112191.8039215687,2767607.3725490198,4018991.3333333335,5476058.14
Thread std 12 ,138527.72390769675,110022.4187414584,125886.56923882224,279148.8045418759,299795.88175328,829852.9469735554
Thread 13 ,2188446.32,2150716.86,2122928.3725490198,2749934.294117647,4044647.6470588236,5536065.8
Thread std 13 ,114848.51189682834,134991.1785418694,105528.25096493559,258094.24823000564,384961.7537145124,1052212.3249076835
