1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         120.67          ---          ---      4.89300       125.43
Gets         120.65       120.37         0.28      3.37800       126.46
Waits          0.00          ---          ---      0.00000          ---
Totals       241.31       120.37         0.28      4.13600       251.88


Request Latency Distribution
Type     <= msec         Percent
SET       9.100        98.58
SET       9.200        98.63
SET       9.300        98.65
SET       9.400        98.70
SET       9.500        98.73
SET       9.600        98.77
SET       9.700        98.87
SET       9.800        98.93
SET       9.900        98.95
SET      10.000        99.25
SET      11.000        99.42
SET      12.000        99.52
SET      13.000        99.57
SET      14.000        99.62
SET      15.000        99.68
SET      17.000        99.72
SET      18.000        99.77
SET      20.000        99.80
SET      21.000        99.82
SET      22.000        99.83
SET      23.000        99.85
SET      24.000        99.87
SET      25.000        99.88
SET      26.000        99.92
SET      27.000        99.95
SET      29.000        99.97
SET      30.000        99.98
SET      34.000       100.00
---
GET       4.100         0.13
GET       4.200         1.35
GET       4.300         6.44
GET       4.400        16.27
GET       4.500        27.31
GET       4.600        39.85
GET       4.700        50.55
GET       4.800        60.42
GET       4.900        68.69
GET       5.000        74.79
GET       5.100        78.93
GET       5.200        82.93
GET       5.300        85.50
GET       5.400        87.43
GET       5.500        88.86
GET       5.600        90.28
GET       5.700        91.51
GET       5.800        92.28
GET       5.900        92.93
GET       6.000        93.51
GET       6.100        93.95
GET       6.200        94.36
GET       6.300        94.78
GET       6.400        95.33
GET       6.500        95.58
GET       6.600        95.93
GET       6.700        96.17
GET       6.800        96.42
GET       6.900        96.63
GET       7.000        96.82
GET       7.100        96.93
GET       7.200        97.00
GET       7.300        97.18
GET       7.400        97.33
GET       7.500        97.42
GET       7.600        97.57
GET       7.700        97.72
GET       7.800        97.78
GET       7.900        97.92
GET       8.000        98.07
GET       8.100        98.15
GET       8.200        98.20
GET       8.300        98.23
GET       8.400        98.27
GET       8.600        98.35
GET       8.700        98.42
GET       8.800        98.50
GET       8.900        98.55
GET       9.000        98.60
GET       9.100        98.65
GET       9.200        98.70
GET       9.300        98.77
GET       9.400        98.83
GET       9.600        98.93
GET       9.700        98.95
GET       9.800        99.03
GET       9.900        99.08
GET      10.000        99.25
GET      11.000        99.42
GET      12.000        99.52
GET      13.000        99.58
GET      14.000        99.63
GET      15.000        99.67
GET      17.000        99.68
GET      19.000        99.77
GET      22.000        99.78
GET      23.000        99.80
GET      24.000        99.83
GET      25.000        99.88
GET      26.000        99.90
GET      31.000        99.92
GET      33.000        99.97
GET      34.000        99.98
GET      35.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          99.49          ---          ---      4.96300       103.42
Gets          99.49       595.98         0.97      5.06700       621.28
Waits          0.00          ---          ---      0.00000          ---
Totals       198.98       595.98         0.97      5.01500       724.70


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.000         0.02
SET       4.100         0.40
SET       4.200         2.76
SET       4.300        10.17
SET       4.400        20.50
SET       4.500        32.86
SET       4.600        44.17
SET       4.700        54.81
SET       4.800        63.30
SET       4.900        70.27
SET       5.000        75.70
SET       5.100        79.98
SET       5.200        83.12
SET       5.300        85.66
SET       5.400        87.86
SET       5.500        89.77
SET       5.600        91.12
SET       5.700        91.93
SET       5.800        92.63
SET       5.900        93.27
SET       6.000        93.74
SET       6.100        94.46
SET       6.200        94.96
SET       6.300        95.26
SET       6.400        95.70
SET       6.500        95.91
SET       6.600        96.11
SET       6.700        96.33
SET       6.800        96.48
SET       6.900        96.70
SET       7.000        97.05
SET       7.100        97.22
SET       7.200        97.39
SET       7.300        97.52
SET       7.400        97.62
SET       7.500        97.69
SET       7.600        97.79
SET       7.700        97.86
SET       7.800        98.01
SET       7.900        98.07
SET       8.000        98.14
SET       8.100        98.27
SET       8.200        98.29
SET       8.300        98.34
SET       8.400        98.41
SET       8.500        98.46
SET       8.600        98.58
SET       8.700        98.69
SET       8.800        98.71
SET       8.900        98.78
SET       9.000        98.83
SET       9.100        98.86
SET       9.200        98.93
SET       9.300        98.96
SET       9.500        98.99
SET       9.600        99.05
SET       9.700        99.06
SET       9.800        99.10
SET       9.900        99.13
SET      10.000        99.35
SET      11.000        99.56
SET      12.000        99.63
SET      13.000        99.66
SET      14.000        99.75
SET      15.000        99.77
SET      16.000        99.80
SET      17.000        99.83
SET      18.000        99.87
SET      20.000        99.88
SET      22.000        99.92
SET      25.000        99.93
SET      32.000        99.95
SET      35.000        99.97
SET      36.000       100.00
---
GET       4.200         0.39
GET       4.300         2.80
GET       4.400         9.35
GET       4.500        19.38
GET       4.600        31.44
GET       4.700        43.67
GET       4.800        54.27
GET       4.900        63.15
GET       5.000        69.65
GET       5.100        74.97
GET       5.200        79.10
GET       5.300        82.63
GET       5.400        85.29
GET       5.500        87.25
GET       5.600        88.78
GET       5.700        90.25
GET       5.800        91.31
GET       5.900        92.26
GET       6.000        92.95
GET       6.100        93.67
GET       6.200        94.14
GET       6.300        94.76
GET       6.400        95.16
GET       6.500        95.58
GET       6.600        95.83
GET       6.700        96.08
GET       6.800        96.40
GET       6.900        96.53
GET       7.000        96.65
GET       7.100        96.80
GET       7.200        97.10
GET       7.300        97.25
GET       7.400        97.35
GET       7.500        97.59
GET       7.600        97.67
GET       7.700        97.76
GET       7.800        97.86
GET       7.900        97.99
GET       8.000        98.09
GET       8.100        98.17
GET       8.300        98.32
GET       8.400        98.39
GET       8.500        98.48
GET       8.600        98.51
GET       8.700        98.56
GET       8.800        98.63
GET       8.900        98.68
GET       9.000        98.71
GET       9.100        98.76
GET       9.200        98.81
GET       9.300        98.86
GET       9.500        98.93
GET       9.600        98.94
GET       9.700        99.05
GET       9.800        99.10
GET       9.900        99.11
GET      10.000        99.21
GET      11.000        99.48
GET      12.000        99.66
GET      13.000        99.75
GET      14.000        99.82
GET      15.000        99.85
GET      17.000        99.87
GET      19.000        99.88
GET      21.000        99.90
GET      22.000        99.92
GET      23.000        99.93
GET      24.000        99.95
GET      25.000        99.97
GET      27.000        99.98
GET      34.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          98.63          ---          ---      4.97700       102.52
Gets          98.61       885.94         1.57      5.14100       923.07
Waits          0.00          ---          ---      0.00000          ---
Totals       197.24       885.94         1.57      5.05900      1025.59


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.000         0.02
SET       4.100         0.64
SET       4.200         4.22
SET       4.300        11.54
SET       4.400        23.01
SET       4.500        35.01
SET       4.600        46.27
SET       4.700        55.71
SET       4.800        63.84
SET       4.900        70.58
SET       5.000        75.63
SET       5.100        79.71
SET       5.200        82.90
SET       5.300        85.59
SET       5.400        87.65
SET       5.500        89.15
SET       5.600        90.67
SET       5.700        91.57
SET       5.800        92.36
SET       5.900        93.04
SET       6.000        93.82
SET       6.100        94.22
SET       6.200        94.66
SET       6.300        95.08
SET       6.400        95.40
SET       6.500        95.74
SET       6.600        95.89
SET       6.700        96.13
SET       6.800        96.35
SET       6.900        96.69
SET       7.000        96.79
SET       7.100        97.03
SET       7.200        97.16
SET       7.300        97.35
SET       7.400        97.47
SET       7.500        97.62
SET       7.600        97.65
SET       7.700        97.74
SET       7.800        97.80
SET       8.000        97.92
SET       8.100        98.01
SET       8.200        98.12
SET       8.300        98.18
SET       8.400        98.21
SET       8.500        98.24
SET       8.600        98.28
SET       8.700        98.31
SET       8.800        98.34
SET       8.900        98.43
SET       9.000        98.50
SET       9.100        98.55
SET       9.200        98.56
SET       9.300        98.65
SET       9.400        98.72
SET       9.500        98.73
SET       9.600        98.87
SET       9.700        98.95
SET       9.800        98.99
SET       9.900        99.04
SET      10.000        99.17
SET      11.000        99.46
SET      12.000        99.53
SET      13.000        99.59
SET      14.000        99.66
SET      15.000        99.70
SET      16.000        99.75
SET      17.000        99.76
SET      19.000        99.80
SET      21.000        99.81
SET      22.000        99.83
SET      23.000        99.85
SET      24.000        99.88
SET      25.000        99.92
SET      29.000        99.95
SET      32.000        99.97
SET      36.000        99.98
SET      45.000       100.00
---
GET       4.100         0.02
GET       4.200         0.22
GET       4.300         1.89
GET       4.400         7.22
GET       4.500        16.44
GET       4.600        27.70
GET       4.700        39.07
GET       4.800        49.48
GET       4.900        58.71
GET       5.000        65.95
GET       5.100        72.28
GET       5.200        76.95
GET       5.300        80.90
GET       5.400        84.01
GET       5.500        86.60
GET       5.600        88.42
GET       5.700        89.88
GET       5.800        91.21
GET       5.900        92.26
GET       6.000        93.04
GET       6.100        93.61
GET       6.200        94.24
GET       6.300        94.68
GET       6.400        94.96
GET       6.500        95.39
GET       6.600        95.79
GET       6.700        95.98
GET       6.800        96.21
GET       6.900        96.47
GET       7.000        96.62
GET       7.100        96.79
GET       7.200        96.97
GET       7.300        97.21
GET       7.400        97.35
GET       7.500        97.63
GET       7.600        97.75
GET       7.700        97.85
GET       7.800        97.92
GET       7.900        97.96
GET       8.000        98.01
GET       8.100        98.14
GET       8.200        98.21
GET       8.300        98.31
GET       8.400        98.36
GET       8.500        98.39
GET       8.700        98.41
GET       8.800        98.48
GET       9.000        98.60
GET       9.100        98.63
GET       9.200        98.66
GET       9.300        98.73
GET       9.400        98.75
GET       9.500        98.82
GET       9.600        98.87
GET       9.700        98.90
GET       9.800        98.94
GET       9.900        99.00
GET      10.000        99.17
GET      11.000        99.27
GET      12.000        99.37
GET      13.000        99.54
GET      14.000        99.59
GET      15.000        99.61
GET      16.000        99.63
GET      17.000        99.68
GET      18.000        99.70
GET      19.000        99.71
GET      21.000        99.78
GET      23.000        99.86
GET      25.000        99.88
GET      27.000        99.92
GET      29.000        99.93
GET      32.000        99.95
GET      34.000        99.97
GET      38.000        99.98
GET      44.000       100.00
---
