1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         183.28          ---          ---      3.05300       190.51
Gets         183.28       180.83         2.45      2.38500       190.03
Waits          0.00          ---          ---      0.00000          ---
Totals       366.57       180.83         2.45      2.71900       380.54


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.27
SET       2.100         2.09
SET       2.200         7.13
SET       2.300        15.12
SET       2.400        24.32
SET       2.500        33.54
SET       2.600        42.18
SET       2.700        49.81
SET       2.800        56.24
SET       2.900        61.60
SET       3.000        67.05
SET       3.100        71.37
SET       3.200        75.69
SET       3.300        78.60
SET       3.400        81.49
SET       3.500        83.94
SET       3.600        85.96
SET       3.700        87.54
SET       3.800        89.02
SET       3.900        90.20
SET       4.000        91.57
SET       4.100        92.71
SET       4.200        93.46
SET       4.300        94.12
SET       4.400        94.68
SET       4.500        95.14
SET       4.600        95.50
SET       4.700        95.84
SET       4.800        96.09
SET       4.900        96.26
SET       5.000        96.59
SET       5.100        96.84
SET       5.200        97.06
SET       5.300        97.26
SET       5.400        97.42
SET       5.500        97.58
SET       5.600        97.64
SET       5.700        97.85
SET       5.800        97.93
SET       5.900        98.01
SET       6.000        98.10
SET       6.100        98.15
SET       6.200        98.21
SET       6.300        98.30
SET       6.400        98.35
SET       6.500        98.44
SET       6.600        98.51
SET       6.700        98.55
SET       6.800        98.59
SET       6.900        98.64
SET       7.000        98.69
SET       7.100        98.71
SET       7.200        98.76
SET       7.300        98.82
SET       7.400        98.85
SET       7.500        98.86
SET       7.600        98.89
SET       7.700        98.93
SET       7.800        98.98
SET       7.900        99.02
SET       8.000        99.04
SET       8.100        99.05
SET       8.200        99.08
SET       8.300        99.09
SET       8.400        99.11
SET       8.500        99.14
SET       8.600        99.15
SET       8.700        99.15
SET       8.800        99.18
SET       8.900        99.19
SET       9.000        99.25
SET       9.100        99.26
SET       9.200        99.28
SET       9.300        99.34
SET       9.400        99.38
SET       9.500        99.45
SET       9.600        99.46
SET       9.800        99.48
SET       9.900        99.49
SET      10.000        99.58
SET      11.000        99.67
SET      12.000        99.74
SET      13.000        99.75
SET      14.000        99.78
SET      16.000        99.81
SET      17.000        99.83
SET      18.000        99.84
SET      20.000        99.85
SET      21.000        99.86
SET      22.000        99.89
SET      23.000        99.91
SET      24.000        99.92
SET      25.000        99.93
SET      27.000        99.95
SET      28.000        99.95
SET      29.000        99.96
SET      30.000        99.97
SET      36.000        99.99
SET      37.000       100.00
---
GET       0.400         0.01
GET       0.420         0.02
GET       0.430         0.05
GET       0.440         0.08
GET       0.450         0.10
GET       0.460         0.14
GET       0.470         0.18
GET       0.480         0.25
GET       0.490         0.32
GET       0.500         0.38
GET       0.510         0.44
GET       0.520         0.55
GET       0.530         0.66
GET       0.540         0.79
GET       0.550         0.90
GET       0.560         1.05
GET       0.570         1.20
GET       0.580         1.30
GET       0.590         1.40
GET       0.600         1.52
GET       0.610         1.65
GET       0.620         1.76
GET       0.630         1.86
GET       0.640         1.99
GET       0.650         2.17
GET       0.660         2.25
GET       0.670         2.42
GET       0.680         2.57
GET       0.690         2.73
GET       0.700         2.90
GET       0.710         3.14
GET       0.720         3.35
GET       0.730         3.59
GET       0.740         3.91
GET       0.750         4.22
GET       0.760         4.36
GET       0.770         4.57
GET       0.780         4.73
GET       0.790         5.00
GET       0.800         5.24
GET       0.810         5.49
GET       0.820         5.68
GET       0.830         5.98
GET       0.840         6.20
GET       0.850         6.43
GET       0.860         6.67
GET       0.870         6.87
GET       0.880         7.18
GET       0.890         7.47
GET       0.900         7.71
GET       0.910         7.96
GET       0.920         8.12
GET       0.930         8.37
GET       0.940         8.62
GET       0.950         8.83
GET       0.960         8.98
GET       0.970         9.18
GET       0.980         9.52
GET       0.990         9.80
GET       1.000        11.01
GET       1.100        13.04
GET       1.200        14.75
GET       1.300        16.34
GET       1.400        17.71
GET       1.500        18.84
GET       1.600        19.78
GET       1.700        20.78
GET       1.800        22.09
GET       1.900        25.46
GET       2.000        30.03
GET       2.100        35.68
