1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         121.31          ---          ---      4.90800       126.10
Gets         121.31       121.03         0.28      3.31800       127.15
Waits          0.00          ---          ---      0.00000          ---
Totals       242.62       121.03         0.28      4.11300       253.25


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.000         0.01
SET       4.100         0.59
SET       4.200         4.14
SET       4.300        12.32
SET       4.400        23.88
SET       4.500        35.95
SET       4.600        47.03
SET       4.700        56.29
SET       4.800        64.68
SET       4.900        71.41
SET       5.000        76.65
SET       5.100        80.89
SET       5.200        84.16
SET       5.300        86.80
SET       5.400        88.86
SET       5.500        90.52
SET       5.600        91.62
SET       5.700        92.76
SET       5.800        93.79
SET       5.900        94.48
SET       6.000        95.07
SET       6.100        95.51
SET       6.200        95.91
SET       6.300        96.26
SET       6.400        96.48
SET       6.500        96.69
SET       6.600        96.84
SET       6.700        97.02
SET       6.800        97.28
SET       6.900        97.46
SET       7.000        97.65
SET       7.100        97.76
SET       7.200        97.87
SET       7.300        98.05
SET       7.400        98.10
SET       7.500        98.21
SET       7.700        98.32
SET       7.800        98.42
SET       7.900        98.49
SET       8.000        98.60
SET       8.100        98.64
SET       8.200        98.68
SET       8.300        98.75
SET       8.400        98.79
SET       8.500        98.87
SET       8.700        98.93
SET       8.800        98.98
SET       8.900        99.02
SET       9.000        99.07
SET       9.100        99.12
SET       9.200        99.16
SET       9.300        99.19
SET       9.400        99.23
SET       9.500        99.26
SET       9.600        99.29
SET       9.700        99.30
SET       9.800        99.33
SET       9.900        99.34
SET      10.000        99.44
SET      11.000        99.63
SET      12.000        99.78
SET      13.000        99.81
SET      15.000        99.84
SET      16.000        99.85
SET      18.000        99.88
SET      22.000        99.89
SET      24.000        99.90
SET      25.000        99.93
SET      26.000        99.95
SET      27.000        99.97
SET      33.000        99.99
SET      37.000       100.00
---
GET       2.200         0.11
GET       2.300         2.12
GET       2.400         8.22
GET       2.500        17.83
GET       2.600        28.88
GET       2.700        39.30
GET       2.800        47.44
GET       2.900        53.85
GET       3.000        59.55
GET       3.100        63.53
GET       3.200        66.95
GET       3.300        69.56
GET       3.400        71.44
GET       3.500        72.99
GET       3.600        74.30
GET       3.700        75.20
GET       3.800        75.90
GET       3.900        76.38
GET       4.000        76.82
GET       4.100        77.50
GET       4.200        78.95
GET       4.300        81.14
GET       4.400        84.06
GET       4.500        86.25
GET       4.600        88.47
GET       4.700        90.53
GET       4.800        92.06
GET       4.900        93.42
GET       5.000        94.48
GET       5.100        95.33
GET       5.200        95.95
GET       5.300        96.50
GET       5.400        97.11
GET       5.500        97.58
GET       5.600        97.84
GET       5.700        98.10
GET       5.800        98.26
GET       5.900        98.43
GET       6.000        98.60
GET       6.100        98.76
GET       6.200        98.83
GET       6.300        98.93
GET       6.400        98.96
GET       6.500        99.02
GET       6.600        99.08
GET       6.700        99.16
GET       6.800        99.22
GET       6.900        99.27
GET       7.000        99.30
GET       7.100        99.34
GET       7.200        99.35
GET       7.300        99.41
GET       7.400        99.42
GET       7.500        99.49
GET       7.600        99.51
GET       8.000        99.52
GET       8.100        99.53
GET       8.300        99.56
GET       8.500        99.57
GET       8.700        99.59
GET       8.900        99.60
GET       9.000        99.63
GET       9.100        99.64
GET       9.200        99.66
GET       9.500        99.68
GET       9.700        99.70
GET       9.900        99.71
GET      10.000        99.78
GET      11.000        99.82
GET      12.000        99.85
GET      13.000        99.90
GET      14.000        99.92
GET      16.000        99.95
GET      20.000        99.96
GET      34.000        99.97
GET      37.000        99.99
GET      41.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
