Configuration : nrThreads: 64 ,nrServers: 1 ,read sharded: true
Times in queue ,27450.56,54962.72,111828.72,159170.9,294427.6,409966.9
Parsing times ,4324.76,7652.92,4820.26,4076.74,4193.88,2899.96
Service times ,518561.88,688291.4,782234.82,957633.86,2547154.72,7457861.02
Throughput ,1787.92,2635.9,4315.36,7147.24,7782.84,7043.76
Times in get ,513126.12,679405.62,775049.52,952135.2,2541460.08,7453614.84
Times in set ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
Queue lengths ,0.0,1.0,1.46,3.0,6.32,13.02
Number of gets ,1787.92,2635.9,4315.36,7147.24,7782.84,7043.76
Number of sets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
Number of misses get ,2.627906976744186,3.6511627906976742,6.0638297872340425,10.155555555555555,9.0,8.833333333333334
Arrival rate ,1787.96,2635.88,4315.4,7147.3,7782.22,7043.76
std Times in queue ,6913.490161315937,12259.91502124559,16579.62679233345,22268.946816046744,47771.86337848945,96946.49181120483
std Parsing times ,2467.241792705666,3119.4509514283677,1563.4080618172284,1417.43661716264,1101.0618555721192,536.9190628018342
std Service times ,47654.90764955218,58034.00044836489,107876.07137759929,100215.23465369068,119062.75284222593,202590.13381999545
std Throughput ,109.57428567703579,194.3609360684079,323.9686152599807,360.6341670571157,398.0910756218932,134.95223039948587
std Times in get ,46927.86257766014,57302.35313146986,107746.2096279654,100441.90936017876,118989.6617582402,202760.49602740668
std Times in set ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget ,0.0,0.0,0.0,0.0,0.0,0.0
std Times in mget only memcached part ,0.0,0.0,0.0,0.0,0.0,0.0
std Queue lengths ,0.0,0.0,0.5034574339058886,0.0,0.5126959555693243,1.0592642806809498
std Number of gets ,109.57428567703579,194.3609360684079,323.9686152599807,360.6341670571157,398.0910756218932,134.95223039948587
std Number of sets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of mgets ,0.0,0.0,0.0,0.0,0.0,0.0
std Number of misses get ,1.690636056889516,2.091749335458727,2.624336399095049,5.080960698151642,3.85937000585656,6.731722807277716
std Arrival rate ,109.55344609376928,194.52250696072605,323.63313823412045,359.79939138472196,398.76289768661854,140.5400022943573
Thread 0 ,494809.38,653667.56,791370.62,942755.18,2521034.9,7563247.56
Thread std 0 ,79509.18494108408,194182.7339793113,236129.8007806939,213493.0513974817,369681.37384450575,761226.6733794697
Thread 1 ,509255.52,648049.64,774823.88,955488.82,2531247.3,7676671.32
Thread std 1 ,100484.95391589323,201840.60914663353,211480.07258770172,187862.3079982686,434417.88546566456,906434.2402984153
Thread 2 ,531345.4,725420.82,820827.36,1005466.84,2535481.14,7915937.4
Thread std 2 ,104943.72309198944,185193.87871607882,286346.49601771426,228186.8814202526,344573.387160094,1102411.2055987427
Thread 3 ,509393.18,707681.1,797838.4,961829.26,2450080.36,7166164.36
Thread std 3 ,83422.60168017649,208822.39963577394,222867.2825147518,233179.24794228803,336407.63353564293,586378.7702341349
Thread 4 ,526077.68,648641.42,792221.06,943343.36,2581020.8,7645886.32
Thread std 4 ,134591.43505066563,164373.34174262057,239774.15247903002,208816.485892372,465292.71053010167,1059542.189517553
Thread 5 ,517848.9,731721.58,774581.64,964013.04,2508816.56,7584368.62
Thread std 5 ,95579.72815323832,204657.40090469463,254393.32635024298,213659.16813743807,294199.0823376107,817198.26730222
Thread 6 ,505942.12,700942.68,784790.92,969090.7,2513342.66,7489842.68
Thread std 6 ,84944.79101941593,287625.5624095426,205054.5093092934,215570.58375449813,347515.388041181,998509.6730741422
Thread 7 ,529021.36,692593.54,755896.48,964201.14,2518324.88,7170056.42
Thread std 7 ,211228.8615584914,202375.20193253187,288556.12023477955,235472.3586800093,337916.15508896246,716829.627994532
Thread 8 ,565471.12,693847.72,798397.12,953637.06,2477138.8,7650473.68
Thread std 8 ,233285.90510530554,230137.59123425203,219211.67729581022,215623.44587989213,249945.95905319296,882895.1295342866
Thread 9 ,515695.6,685090.34,774698.94,956034.62,2527601.22,7520634.44
Thread std 9 ,115591.8649637418,200206.9444175314,219892.44306022962,264742.0007110419,376693.14450029767,950065.0255770822
Thread 10 ,506524.76,695129.74,850091.28,1033257.78,2541173.58,7385560.86
Thread std 10 ,96197.9386618984,254429.34081529698,268543.35263523663,277588.2324082973,428495.3850136588,711612.4381390221
Thread 11 ,512266.8,700461.68,834153.78,997056.14,2584099.54,7390316.12
Thread std 11 ,83567.06766546305,211531.99049909154,265396.82312420395,296726.1213554571,393728.29489616986,660214.7445582751
Thread 12 ,556556.64,673058.92,800990.06,974475.22,2697353.3,7532709.02
Thread std 12 ,162376.11868213848,223154.20397772532,216804.0145844516,250477.68190410227,487699.2604148106,942515.8759640201
Thread 13 ,533893.4,682486.72,784026.4,900010.64,2518710.92,7537818.58
Thread std 13 ,134302.0872915129,203401.27400129178,222694.29772287776,193847.08312668747,345341.1873698737,988552.0368899499
Thread 14 ,521646.84,693974.54,799742.66,962283.02,2551866.36,7600097.64
Thread std 14 ,101604.8159179917,203977.09808913773,245358.8238824185,242530.38588214564,400730.4366513811,987975.7014035039
Thread 15 ,516864.94,720941.88,799063.2,976237.72,2500428.88,7787946.98
Thread std 15 ,100908.68095226961,326699.0879720683,229228.8283028599,268991.6149045178,359152.0972269491,995695.7154823442
Thread 16 ,513787.34,693082.76,762572.6,943158.58,2501025.2,7402463.9
