1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          26.65          ---          ---      4.01500        27.70
Gets         266.37       261.85         4.52      3.34200       275.19
Waits          0.00          ---          ---      0.00000          ---
Totals       293.01       261.85         4.52      3.40300       302.89


Request Latency Distribution
Type     <= msec         Percent
SET       5.100        91.64
SET       5.200        92.22
SET       5.300        92.52
SET       5.400        93.10
SET       5.500        93.49
SET       5.600        93.83
SET       5.700        94.13
SET       5.800        94.41
SET       5.900        94.56
SET       6.000        94.77
SET       6.100        94.89
SET       6.200        95.07
SET       6.300        95.17
SET       6.400        95.29
SET       6.500        95.41
SET       6.600        95.62
SET       6.700        95.77
SET       6.800        95.99
SET       6.900        96.23
SET       7.000        96.29
SET       7.100        96.38
SET       7.200        96.44
SET       7.300        96.59
SET       7.400        96.75
SET       7.500        96.81
SET       7.600        96.84
SET       7.700        96.93
SET       7.800        97.08
SET       7.900        97.20
SET       8.000        97.35
SET       8.100        97.45
SET       8.300        97.54
SET       8.400        97.60
SET       8.500        97.66
SET       8.600        97.78
SET       8.700        97.84
SET       8.800        97.90
SET       8.900        98.02
SET       9.000        98.08
SET       9.100        98.11
SET       9.200        98.24
SET       9.300        98.30
SET       9.400        98.36
SET       9.600        98.39
SET       9.700        98.45
SET       9.800        98.54
SET       9.900        98.66
SET      10.000        98.97
SET      11.000        99.39
SET      12.000        99.54
SET      13.000        99.67
SET      15.000        99.73
SET      16.000        99.76
SET      18.000        99.79
SET      19.000        99.85
SET      20.000        99.88
SET      23.000        99.91
SET      25.000        99.94
SET      26.000        99.97
SET      34.000       100.00
---
GET       1.700         0.08
GET       1.800         0.55
GET       1.900         1.91
GET       2.000         5.21
GET       2.100         9.76
GET       2.200        13.96
GET       2.300        17.38
GET       2.400        19.92
GET       2.500        22.04
GET       2.600        24.02
GET       2.700        25.48
GET       2.800        26.81
GET       2.900        27.83
GET       3.000        29.01
GET       3.100        29.87
GET       3.200        31.85
GET       3.300        36.96
GET       3.400        44.90
GET       3.500        53.89
GET       3.600        61.86
GET       3.700        68.13
GET       3.800        73.30
GET       3.900        77.55
GET       4.000        81.94
GET       4.100        85.03
GET       4.200        87.23
GET       4.300        89.31
GET       4.400        90.79
GET       4.500        91.88
GET       4.600        92.82
GET       4.700        93.63
GET       4.800        94.15
GET       4.900        94.66
GET       5.000        95.13
GET       5.100        95.42
GET       5.200        95.69
GET       5.300        95.95
GET       5.400        96.15
GET       5.500        96.34
GET       5.600        96.52
GET       5.700        96.70
GET       5.800        96.81
GET       5.900        96.95
GET       6.000        97.08
GET       6.100        97.19
GET       6.200        97.29
GET       6.300        97.38
GET       6.400        97.48
GET       6.500        97.55
GET       6.600        97.69
GET       6.700        97.83
GET       6.800        97.98
GET       6.900        98.09
GET       7.000        98.18
GET       7.100        98.24
GET       7.200        98.30
GET       7.300        98.37
GET       7.400        98.44
GET       7.500        98.50
GET       7.600        98.57
GET       7.700        98.60
GET       7.800        98.66
GET       7.900        98.71
GET       8.000        98.77
GET       8.100        98.78
GET       8.200        98.83
GET       8.300        98.85
GET       8.400        98.89
GET       8.500        98.96
GET       8.600        99.03
GET       8.700        99.07
GET       8.800        99.10
GET       8.900        99.10
GET       9.000        99.13
GET       9.100        99.16
GET       9.200        99.22
GET       9.300        99.25
GET       9.400        99.30
GET       9.500        99.33
GET       9.600        99.38
GET       9.700        99.46
GET       9.800        99.49
GET       9.900        99.52
GET      10.000        99.67
GET      11.000        99.81
GET      12.000        99.86
GET      13.000        99.89
GET      14.000        99.90
GET      15.000        99.92
GET      16.000        99.94
GET      17.000        99.95
GET      20.000        99.95
GET      21.000        99.97
GET      24.000        99.98
GET      28.000        99.99
GET      33.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          88.99          ---          ---      4.15100        92.50
Gets         177.99       875.63        14.32      3.52700       913.27
Waits          0.00          ---          ---      0.00000          ---
Totals       266.98       875.63        14.32      3.73500      1005.78


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.100         0.07
SET       3.200         1.40
SET       3.300         5.34
SET       3.400        14.53
SET       3.500        24.78
SET       3.600        34.74
SET       3.700        44.68
SET       3.800        53.86
SET       3.900        61.93
SET       4.000        68.76
SET       4.100        73.80
SET       4.200        78.35
SET       4.300        81.14
SET       4.400        83.78
SET       4.500        85.96
SET       4.600        87.72
SET       4.700        89.21
SET       4.800        90.19
SET       4.900        91.33
SET       5.000        91.99
SET       5.100        92.47
SET       5.200        92.90
SET       5.300        93.43
SET       5.400        93.69
SET       5.500        93.88
SET       5.600        94.18
SET       5.700        94.44
SET       5.800        94.70
SET       5.900        95.09
SET       6.000        95.24
SET       6.100        95.39
SET       6.200        95.56
SET       6.300        95.71
SET       6.400        95.84
SET       6.500        95.97
SET       6.600        96.03
SET       6.700        96.12
SET       6.800        96.20
SET       6.900        96.29
SET       7.000        96.40
SET       7.100        96.55
SET       7.200        96.69
SET       7.300        96.82
SET       7.400        96.89
SET       7.500        97.00
SET       7.600        97.17
SET       7.700        97.30
SET       7.800        97.47
SET       7.900        97.57
SET       8.000        97.66
SET       8.100        97.79
SET       8.200        97.85
SET       8.300        97.92
SET       8.400        97.94
SET       8.500        97.96
SET       8.600        98.07
SET       8.800        98.11
SET       8.900        98.20
SET       9.000        98.30
SET       9.100        98.33
SET       9.200        98.43
SET       9.300        98.48
SET       9.500        98.54
SET       9.600        98.65
SET       9.700        98.69
SET       9.800        98.71
SET       9.900        98.76
SET      10.000        99.04
SET      11.000        99.38
SET      12.000        99.49
SET      13.000        99.57
SET      14.000        99.61
SET      15.000        99.68
SET      16.000        99.70
SET      17.000        99.74
SET      18.000        99.79
SET      19.000        99.81
SET      20.000        99.83
SET      21.000        99.85
SET      23.000        99.87
SET      24.000        99.91
SET      26.000        99.93
SET      27.000        99.96
SET      29.000        99.98
SET      33.000       100.00
---
GET       1.800         0.17
GET       1.900         1.08
GET       2.000         3.83
GET       2.100         8.50
GET       2.200        13.31
GET       2.300        17.55
GET       2.400        21.02
GET       2.500        24.04
GET       2.600        26.29
GET       2.700        28.22
GET       2.800        29.89
GET       2.900        31.22
GET       3.000        32.51
GET       3.100        33.31
GET       3.200        34.38
GET       3.300        37.09
GET       3.400        42.82
GET       3.500        50.44
GET       3.600        57.96
GET       3.700        64.66
GET       3.800        70.42
GET       3.900        75.24
GET       4.000        79.98
GET       4.100        83.68
GET       4.200        86.32
GET       4.300        88.33
GET       4.400        89.76
GET       4.500        91.21
GET       4.600        92.34
GET       4.700        93.23
GET       4.800        93.99
GET       4.900        94.71
GET       5.000        95.26
GET       5.100        95.54
GET       5.200        95.76
GET       5.300        96.06
GET       5.400        96.28
GET       5.500        96.53
GET       5.600        96.69
GET       5.700        96.84
GET       5.800        96.94
GET       5.900        97.02
GET       6.000        97.14
GET       6.100        97.23
GET       6.200        97.30
GET       6.300        97.39
GET       6.400        97.50
GET       6.500        97.56
GET       6.600        97.64
GET       6.700        97.71
GET       6.800        97.77
GET       6.900        97.87
GET       7.000        97.97
GET       7.100        98.03
GET       7.200        98.11
GET       7.300        98.17
GET       7.400        98.21
GET       7.500        98.30
GET       7.600        98.31
GET       7.700        98.33
GET       7.800        98.38
GET       7.900        98.42
GET       8.000        98.48
GET       8.100        98.57
GET       8.200        98.60
GET       8.300        98.64
GET       8.400        98.70
GET       8.500        98.73
GET       8.600        98.76
GET       8.700        98.80
GET       8.800        98.83
GET       8.900        98.88
GET       9.000        98.91
GET       9.100        98.94
GET       9.200        98.99
GET       9.300        99.01
GET       9.400        99.04
GET       9.500        99.08
GET       9.600        99.11
GET       9.700        99.18
GET       9.800        99.20
GET       9.900        99.23
GET      10.000        99.47
GET      11.000        99.70
GET      12.000        99.81
GET      13.000        99.89
GET      14.000        99.91
GET      15.000        99.93
GET      17.000        99.94
GET      25.000        99.95
GET      28.000        99.96
GET      30.000        99.97
GET      34.000        99.99
GET      49.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          91.18          ---          ---      4.04600        94.78
Gets         182.33       896.63        15.02      3.44500       935.18
Waits          0.00          ---          ---      0.00000          ---
Totals       273.51       896.63        15.02      3.64500      1029.96


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.100         0.16
SET       3.200         1.55
SET       3.300         7.18
SET       3.400        16.29
SET       3.500        27.67
SET       3.600        38.71
SET       3.700        48.33
SET       3.800        57.12
SET       3.900        64.65
SET       4.000        72.03
SET       4.100        76.93
SET       4.200        81.03
SET       4.300        83.39
SET       4.400        85.83
SET       4.500        87.81
SET       4.600        89.58
SET       4.700        90.95
SET       4.800        92.05
SET       4.900        92.74
SET       5.000        93.51
SET       5.100        94.11
SET       5.200        94.61
SET       5.300        94.86
SET       5.400        95.28
SET       5.500        95.61
SET       5.600        95.98
SET       5.700        96.09
SET       5.800        96.27
SET       5.900        96.42
SET       6.000        96.62
SET       6.100        96.78
SET       6.200        96.95
SET       6.300        97.02
SET       6.400        97.24
SET       6.500        97.35
SET       6.600        97.59
SET       6.700        97.73
SET       6.800        97.81
SET       6.900        97.93
SET       7.000        97.99
SET       7.100        98.06
SET       7.200        98.10
SET       7.300        98.17
SET       7.400        98.23
SET       7.500        98.26
SET       7.600        98.32
SET       7.700        98.37
SET       7.800        98.43
SET       7.900        98.50
SET       8.000        98.56
SET       8.100        98.57
SET       8.200        98.61
SET       8.300        98.74
SET       8.500        98.78
SET       8.600        98.83
SET       8.700        98.85
SET       8.800        98.92
SET       8.900        98.96
SET       9.000        98.98
SET       9.100        98.99
SET       9.200        99.05
SET       9.300        99.09
SET       9.400        99.18
SET       9.500        99.23
SET       9.700        99.25
SET       9.800        99.29
SET       9.900        99.31
SET      10.000        99.40
SET      11.000        99.52
SET      12.000        99.58
SET      14.000        99.62
SET      15.000        99.69
SET      16.000        99.76
SET      17.000        99.82
SET      18.000        99.84
SET      20.000        99.85
SET      22.000        99.89
SET      25.000        99.91
SET      26.000        99.93
SET      30.000        99.95
SET      33.000        99.96
SET      34.000        99.98
SET      48.000       100.00
---
GET       1.700         0.12
GET       1.800         0.82
GET       1.900         2.52
GET       2.000         5.19
GET       2.100         8.49
GET       2.200        12.51
GET       2.300        16.65
GET       2.400        20.32
GET       2.500        23.41
GET       2.600        25.72
GET       2.700        28.02
GET       2.800        29.63
GET       2.900        31.09
GET       3.000        32.28
GET       3.100        33.67
GET       3.200        36.29
GET       3.300        40.80
GET       3.400        46.79
GET       3.500        53.55
GET       3.600        60.97
GET       3.700        67.72
GET       3.800        73.32
GET       3.900        78.35
GET       4.000        82.50
GET       4.100        85.63
GET       4.200        87.83
GET       4.300        89.85
GET       4.400        91.64
GET       4.500        92.82
GET       4.600        93.66
GET       4.700        94.46
GET       4.800        95.14
GET       4.900        95.71
GET       5.000        96.26
GET       5.100        96.58
GET       5.200        96.76
GET       5.300        96.98
GET       5.400        97.17
GET       5.500        97.36
GET       5.600        97.59
GET       5.700        97.73
GET       5.800        97.89
GET       5.900        98.01
GET       6.000        98.12
GET       6.100        98.22
GET       6.200        98.27
GET       6.300        98.33
GET       6.400        98.41
GET       6.500        98.49
GET       6.600        98.55
GET       6.700        98.64
GET       6.800        98.71
GET       6.900        98.78
GET       7.000        98.88
GET       7.100        98.92
GET       7.200        98.99
GET       7.300        99.02
GET       7.400        99.06
GET       7.500        99.10
GET       7.600        99.17
GET       7.700        99.23
GET       7.900        99.27
GET       8.000        99.31
GET       8.100        99.34
GET       8.200        99.38
GET       8.300        99.40
GET       8.400        99.42
GET       8.500        99.44
GET       8.600        99.48
GET       8.700        99.51
GET       8.800        99.53
GET       8.900        99.56
GET       9.000        99.60
GET       9.100        99.62
GET       9.200        99.63
GET       9.600        99.64
GET       9.700        99.66
GET      10.000        99.73
GET      11.000        99.77
GET      12.000        99.84
GET      13.000        99.88
GET      14.000        99.89
GET      15.000        99.91
GET      16.000        99.92
GET      17.000        99.93
GET      18.000        99.94
GET      23.000        99.95
GET      26.000        99.95
GET      29.000        99.97
GET      36.000        99.98
GET      45.000        99.99
GET      47.000       100.00
---
