1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          27.98          ---          ---      4.07800        29.09
Gets         279.80       275.15         4.65      3.15500       289.17
Waits          0.00          ---          ---      0.00000          ---
Totals       307.78       275.15         4.65      3.23900       318.26


Request Latency Distribution
Type     <= msec         Percent
GET       9.300        99.65
GET       9.500        99.67
GET       9.600        99.70
GET       9.700        99.73
GET       9.800        99.76
GET       9.900        99.79
GET      10.000        99.84
GET      11.000        99.87
GET      12.000        99.90
GET      13.000        99.93
GET      14.000        99.93
GET      16.000        99.94
GET      17.000        99.95
GET      18.000        99.96
GET      24.000        99.96
GET      26.000        99.98
GET      28.000        99.99
GET      30.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          90.67          ---          ---      4.06900        94.24
Gets         181.32       891.73        14.87      3.46400       930.07
Waits          0.00          ---          ---      0.00000          ---
Totals       271.98       891.73        14.87      3.66600      1024.31


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.100         0.29
SET       3.200         2.22
SET       3.300         6.99
SET       3.400        15.33
SET       3.500        24.96
SET       3.600        34.67
SET       3.700        44.85
SET       3.800        53.84
SET       3.900        62.44
SET       4.000        70.33
SET       4.100        75.04
SET       4.200        79.43
SET       4.300        83.16
SET       4.400        85.70
SET       4.500        87.70
SET       4.600        89.32
SET       4.700        90.61
SET       4.800        92.02
SET       4.900        93.00
SET       5.000        93.77
SET       5.100        94.43
SET       5.200        94.71
SET       5.300        95.09
SET       5.400        95.59
SET       5.500        95.99
SET       5.600        96.18
SET       5.700        96.34
SET       5.800        96.58
SET       5.900        96.89
SET       6.000        96.95
SET       6.100        97.08
SET       6.200        97.17
SET       6.300        97.24
SET       6.400        97.35
SET       6.500        97.48
SET       6.600        97.63
SET       6.700        97.67
SET       6.800        97.76
SET       6.900        97.90
SET       7.000        97.98
SET       7.100        98.03
SET       7.200        98.11
SET       7.300        98.22
SET       7.400        98.33
SET       7.500        98.36
SET       7.600        98.44
SET       7.700        98.53
SET       7.800        98.57
SET       7.900        98.64
SET       8.000        98.69
SET       8.100        98.75
SET       8.200        98.77
SET       8.300        98.79
SET       8.400        98.82
SET       8.500        98.86
SET       8.600        98.88
SET       8.700        98.93
SET       8.800        98.95
SET       8.900        99.03
SET       9.100        99.06
SET       9.200        99.08
SET       9.300        99.10
SET       9.400        99.12
SET       9.500        99.14
SET       9.800        99.15
SET       9.900        99.19
SET      10.000        99.32
SET      11.000        99.43
SET      12.000        99.49
SET      13.000        99.61
SET      14.000        99.63
SET      15.000        99.67
SET      16.000        99.69
SET      19.000        99.71
SET      20.000        99.80
SET      21.000        99.83
SET      22.000        99.87
SET      24.000        99.93
SET      25.000        99.94
SET      28.000        99.96
SET      39.000        99.98
SET      47.000       100.00
---
GET       1.700         0.02
GET       1.800         0.12
GET       1.900         0.67
GET       2.000         2.35
GET       2.100         5.51
GET       2.200         9.11
GET       2.300        12.76
GET       2.400        16.40
GET       2.500        19.75
GET       2.600        22.40
GET       2.700        24.76
GET       2.800        26.68
GET       2.900        28.37
GET       3.000        30.79
GET       3.100        34.05
GET       3.200        37.89
GET       3.300        42.96
GET       3.400        49.31
GET       3.500        55.68
GET       3.600        62.04
GET       3.700        68.19
GET       3.800        73.36
GET       3.900        77.97
GET       4.000        82.14
GET       4.100        85.42
GET       4.200        87.97
GET       4.300        90.26
GET       4.400        91.86
GET       4.500        92.95
GET       4.600        93.97
GET       4.700        94.74
GET       4.800        95.31
GET       4.900        96.00
GET       5.000        96.59
GET       5.100        96.99
GET       5.200        97.22
GET       5.300        97.38
GET       5.400        97.51
GET       5.500        97.61
GET       5.600        97.76
GET       5.700        97.88
GET       5.800        97.95
GET       5.900        98.07
GET       6.000        98.23
GET       6.100        98.28
GET       6.200        98.35
GET       6.300        98.51
GET       6.400        98.67
GET       6.500        98.72
GET       6.600        98.75
GET       6.700        98.82
GET       6.800        98.89
GET       6.900        98.98
GET       7.000        99.07
GET       7.100        99.12
GET       7.200        99.16
GET       7.300        99.19
GET       7.400        99.21
GET       7.500        99.25
GET       7.600        99.26
GET       7.700        99.32
GET       7.800        99.34
GET       7.900        99.36
GET       8.000        99.41
GET       8.100        99.43
GET       8.200        99.46
GET       8.300        99.48
GET       8.400        99.50
GET       8.500        99.55
GET       8.600        99.58
GET       8.700        99.60
GET       8.900        99.62
GET       9.000        99.63
GET       9.100        99.66
GET       9.200        99.67
GET       9.300        99.70
GET       9.800        99.71
GET       9.900        99.72
GET      10.000        99.74
GET      11.000        99.79
GET      12.000        99.85
GET      13.000        99.88
GET      16.000        99.90
GET      18.000        99.91
GET      22.000        99.92
GET      25.000        99.93
GET      27.000        99.94
GET      29.000        99.96
GET      31.000        99.97
GET      32.000        99.99
GET      33.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          90.53          ---          ---      4.05500        94.10
Gets         181.03       890.35        14.82      3.48000       928.63
Waits          0.00          ---          ---      0.00000          ---
Totals       271.57       890.35        14.82      3.67100      1022.73


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.100         0.33
SET       3.200         2.47
SET       3.300         7.58
SET       3.400        16.13
SET       3.500        25.81
SET       3.600        36.54
SET       3.700        45.93
SET       3.800        54.29
SET       3.900        61.78
SET       4.000        69.20
SET       4.100        74.80
SET       4.200        78.63
SET       4.300        82.18
SET       4.400        84.68
SET       4.500        86.80
SET       4.600        88.77
SET       4.700        90.22
SET       4.800        91.37
SET       4.900        92.43
SET       5.000        93.48
SET       5.100        94.02
SET       5.200        94.55
SET       5.300        94.99
SET       5.400        95.38
SET       5.500        95.64
SET       5.600        95.89
SET       5.700        96.21
SET       5.800        96.37
SET       5.900        96.50
SET       6.000        96.67
SET       6.100        96.89
SET       6.200        97.11
SET       6.300        97.16
SET       6.400        97.28
SET       6.500        97.46
SET       6.600        97.57
SET       6.700        97.72
SET       6.800        97.77
SET       6.900        97.88
SET       7.000        97.94
SET       7.100        98.07
SET       7.200        98.09
SET       7.300        98.14
SET       7.400        98.27
SET       7.500        98.36
SET       7.600        98.40
SET       7.700        98.44
SET       7.800        98.47
SET       7.900        98.53
SET       8.000        98.55
SET       8.100        98.58
SET       8.200        98.69
SET       8.300        98.73
SET       8.400        98.80
SET       8.500        98.84
SET       8.600        98.88
SET       8.700        98.90
SET       8.800        98.95
SET       8.900        99.01
SET       9.100        99.06
SET       9.300        99.08
SET       9.400        99.10
SET       9.500        99.15
SET       9.600        99.21
SET       9.700        99.23
SET       9.800        99.25
SET      10.000        99.37
SET      11.000        99.50
SET      12.000        99.63
SET      13.000        99.69
SET      14.000        99.74
SET      15.000        99.78
SET      16.000        99.80
SET      17.000        99.83
SET      18.000        99.87
SET      19.000        99.89
SET      20.000        99.93
SET      24.000        99.94
SET      26.000        99.96
SET      28.000        99.98
SET      29.000       100.00
---
GET       1.600         0.01
GET       1.700         0.08
GET       1.800         0.51
GET       1.900         1.47
GET       2.000         3.35
GET       2.100         5.63
GET       2.200         8.65
GET       2.300        11.98
GET       2.400        15.30
GET       2.500        18.46
GET       2.600        21.15
GET       2.700        23.65
GET       2.800        25.62
GET       2.900        28.08
GET       3.000        31.32
GET       3.100        35.21
GET       3.200        39.83
GET       3.300        45.01
GET       3.400        50.82
GET       3.500        56.85
GET       3.600        62.65
GET       3.700        67.95
GET       3.800        72.87
GET       3.900        77.32
GET       4.000        81.49
GET       4.100        84.49
GET       4.200        87.06
GET       4.300        89.35
GET       4.400        91.32
GET       4.500        92.58
GET       4.600        93.72
GET       4.700        94.51
GET       4.800        95.15
GET       4.900        95.76
GET       5.000        96.31
GET       5.100        96.57
GET       5.200        96.91
GET       5.300        97.15
GET       5.400        97.36
GET       5.500        97.52
GET       5.600        97.70
GET       5.700        97.85
GET       5.800        97.97
GET       5.900        98.13
GET       6.000        98.25
GET       6.100        98.36
GET       6.200        98.42
GET       6.300        98.48
GET       6.400        98.55
GET       6.500        98.62
GET       6.600        98.70
GET       6.700        98.78
GET       6.800        98.83
GET       6.900        98.90
GET       7.000        98.93
GET       7.100        98.95
GET       7.200        98.96
GET       7.300        99.01
GET       7.400        99.04
GET       7.500        99.11
GET       7.600        99.13
GET       7.700        99.14
GET       7.800        99.18
GET       7.900        99.20
GET       8.000        99.25
GET       8.100        99.29
GET       8.200        99.33
GET       8.300        99.36
GET       8.400        99.38
GET       8.500        99.42
GET       8.600        99.45
GET       8.800        99.46
GET       8.900        99.47
GET       9.000        99.48
GET       9.100        99.49
GET       9.200        99.51
GET       9.300        99.53
GET       9.400        99.54
GET       9.500        99.56
GET       9.600        99.57
GET       9.800        99.59
GET       9.900        99.61
GET      10.000        99.73
GET      11.000        99.76
GET      12.000        99.79
GET      14.000        99.80
GET      15.000        99.82
GET      16.000        99.83
GET      17.000        99.83
GET      18.000        99.86
GET      19.000        99.88
GET      20.000        99.89
GET      21.000        99.91
GET      23.000        99.92
GET      26.000        99.94
GET      27.000        99.94
GET      29.000        99.95
GET      31.000        99.97
GET      34.000        99.99
GET      47.000       100.00
---
