1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          28.07          ---          ---      3.98600        29.17
Gets         280.48       275.43         5.05      3.15600       289.48
Waits          0.00          ---          ---      0.00000          ---
Totals       308.55       275.43         5.05      3.23100       318.65


Request Latency Distribution
Type     <= msec         Percent
GET       9.000        99.48
GET       9.100        99.51
GET       9.300        99.53
GET       9.400        99.55
GET       9.600        99.58
GET       9.700        99.61
GET       9.800        99.64
GET       9.900        99.67
GET      10.000        99.71
GET      11.000        99.79
GET      12.000        99.82
GET      13.000        99.84
GET      14.000        99.87
GET      15.000        99.89
GET      17.000        99.91
GET      18.000        99.93
GET      21.000        99.94
GET      24.000        99.95
GET      25.000        99.96
GET      32.000        99.97
GET      33.000        99.98
GET      34.000        99.99
GET      39.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          90.90          ---          ---      4.08200        94.48
Gets         181.78       893.98        14.98      3.44300       932.42
Waits          0.00          ---          ---      0.00000          ---
Totals       272.68       893.98        14.98      3.65600      1026.90


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.100         0.29
SET       3.200         2.04
SET       3.300         6.77
SET       3.400        15.29
SET       3.500        24.46
SET       3.600        34.09
SET       3.700        43.44
SET       3.800        52.05
SET       3.900        59.15
SET       4.000        66.46
SET       4.100        72.00
SET       4.200        76.60
SET       4.300        80.25
SET       4.400        83.77
SET       4.500        86.40
SET       4.600        88.45
SET       4.700        90.23
SET       4.800        91.51
SET       4.900        92.56
SET       5.000        93.44
SET       5.100        94.24
SET       5.200        94.63
SET       5.300        94.94
SET       5.400        95.34
SET       5.500        95.60
SET       5.600        95.98
SET       5.700        96.22
SET       5.800        96.46
SET       5.900        96.64
SET       6.000        96.97
SET       6.100        97.16
SET       6.200        97.34
SET       6.300        97.43
SET       6.400        97.51
SET       6.500        97.65
SET       6.600        97.78
SET       6.700        97.91
SET       6.800        98.00
SET       6.900        98.09
SET       7.000        98.15
SET       7.100        98.22
SET       7.200        98.29
SET       7.300        98.35
SET       7.400        98.44
SET       7.500        98.48
SET       7.600        98.53
SET       7.700        98.57
SET       7.800        98.59
SET       7.900        98.61
SET       8.000        98.64
SET       8.100        98.68
SET       8.200        98.73
SET       8.300        98.77
SET       8.400        98.81
SET       8.600        98.83
SET       8.700        98.84
SET       8.800        98.92
SET       8.900        98.94
SET       9.000        98.95
SET       9.100        99.01
SET       9.200        99.05
SET       9.300        99.08
SET       9.400        99.14
SET       9.500        99.16
SET       9.600        99.19
SET       9.800        99.21
SET      10.000        99.39
SET      11.000        99.49
SET      12.000        99.54
SET      13.000        99.67
SET      14.000        99.74
SET      15.000        99.76
SET      16.000        99.80
SET      17.000        99.83
SET      18.000        99.87
SET      22.000        99.91
SET      24.000        99.93
SET      31.000        99.94
SET      32.000        99.96
SET      33.000        99.98
SET      34.000       100.00
---
GET       1.700         0.09
GET       1.800         0.62
GET       1.900         2.04
GET       2.000         3.94
GET       2.100         6.76
GET       2.200        10.21
GET       2.300        13.79
GET       2.400        17.48
GET       2.500        20.70
GET       2.600        23.30
GET       2.700        25.61
GET       2.800        27.57
GET       2.900        29.55
GET       3.000        32.77
GET       3.100        36.44
GET       3.200        40.79
GET       3.300        46.26
GET       3.400        51.84
GET       3.500        57.42
GET       3.600        63.03
GET       3.700        68.08
GET       3.800        73.04
GET       3.900        77.70
GET       4.000        82.01
GET       4.100        85.24
GET       4.200        87.53
GET       4.300        89.68
GET       4.400        91.23
GET       4.500        92.71
GET       4.600        93.83
GET       4.700        94.61
GET       4.800        95.13
GET       4.900        95.73
GET       5.000        96.30
GET       5.100        96.64
GET       5.200        96.92
GET       5.300        97.17
GET       5.400        97.41
GET       5.500        97.59
GET       5.600        97.74
GET       5.700        97.89
GET       5.800        97.97
GET       5.900        98.08
GET       6.000        98.24
GET       6.100        98.29
GET       6.200        98.40
GET       6.300        98.48
GET       6.400        98.54
GET       6.500        98.57
GET       6.600        98.60
GET       6.700        98.65
GET       6.800        98.77
GET       6.900        98.84
GET       7.000        98.88
GET       7.100        98.92
GET       7.200        98.96
GET       7.300        98.98
GET       7.400        99.05
GET       7.500        99.09
GET       7.600        99.10
GET       7.700        99.15
GET       7.800        99.20
GET       7.900        99.24
GET       8.000        99.27
GET       8.100        99.30
GET       8.200        99.32
GET       8.300        99.35
GET       8.400        99.38
GET       8.500        99.39
GET       8.600        99.39
GET       8.700        99.43
GET       8.800        99.44
GET       8.900        99.45
GET       9.000        99.47
GET       9.100        99.50
GET       9.200        99.52
GET       9.400        99.54
GET       9.500        99.56
GET       9.700        99.59
GET       9.800        99.60
GET      10.000        99.70
GET      11.000        99.83
GET      12.000        99.85
GET      13.000        99.87
GET      14.000        99.91
GET      15.000        99.92
GET      18.000        99.94
GET      19.000        99.94
GET      21.000        99.96
GET      27.000        99.97
GET      32.000        99.98
GET      36.000        99.99
GET      64.000       100.00
---
